orderid,start_date,end_date,miles_travelled,pitstop_count,delivery_time,select,,
7306,6/21/2019,6/20/2019,0,1,-0.423113426,0,,
7307,6/22/2019,6/25/2019,1101.16777,6,3.530011574,1,,
7308,6/2/2019,6/4/2019,1202.218966,6,2.325972222,1,,
7309,6/4/2019,6/6/2019,1214.23951,6,2.091342593,1,,
7310,6/5/2019,6/7/2019,#N/A,4,2.554560185,0,,
7311,6/30/2019,7/1/2019,1316.48487,7,1.664733796,1,,
7312,1/1/1970,7/5/2019,422.6189761,4,18082.47667,0,,
7313,6/16/2019,6/19/2019,2134.433776,11,3.218611111,1,,
7314,1/1/1970,6/21/2019,0,2,18068.18786,0,,
7315,6/18/2019,6/19/2019,377.3568457,3,0.462210648,1,,
7316,6/1/2019,6/4/2019,907.0979621,5,2.593761574,1,,
7317,6/26/2019,6/29/2019,870.2090376,4,3.242453704,1,,
7318,6/28/2019,6/29/2019,592.1245129,4,0.747303241,1,,
7319,6/16/2019,6/16/2019,0,1,-0.217071759,0,,
7320,7/1/2019,7/2/2019,572.3979404,4,0.744444444,1,,
7321,6/19/2019,6/22/2019,1914.28647,10,2.914178241,1,,
7322,6/3/2019,6/5/2019,1202.218966,6,2.530671296,1,,
7323,6/8/2019,6/8/2019,217.9513702,2,0.224340278,1,,
7324,6/25/2019,6/26/2019,639.7395193,3,0.983449074,1,,
7325,6/6/2019,6/8/2019,766.4721218,4,2.398032407,1,,
7326,6/4/2019,6/6/2019,#N/A,4,1.548761574,0,,
7327,6/3/2019,6/3/2019,372.6947799,3,0.532893519,1,,
7328,6/8/2019,6/12/2019,2042.079122,10,4.321539352,1,,
7329,6/25/2019,6/27/2019,1202.218966,6,1.786087963,1,,
7330,6/16/2019,6/17/2019,674.262056,4,0.984479167,1,,
7331,6/6/2019,6/9/2019,1922.437768,10,3.009108796,1,,
7332,6/30/2019,7/1/2019,925.5325265,6,1.315208333,1,,
7333,6/19/2019,6/19/2019,755.8416904,4,0.772858796,1,,
7334,6/17/2019,6/21/2019,1399.573953,7,3.686111111,1,,
7335,6/16/2019,6/19/2019,1916.060815,10,3.024872685,1,,
7336,1/1/1970,6/27/2019,1101.16777,6,18074.75072,0,,
7337,6/24/2019,6/29/2019,#N/A,8,5.804328704,0,,
7338,6/18/2019,6/20/2019,#N/A,6,2.336608796,0,,
7339,6/2/2019,6/3/2019,479.1009592,3,0.508136574,1,,
7340,6/6/2019,6/6/2019,368.9787908,3,0.472372685,1,,
7341,6/18/2019,6/20/2019,1539.353149,8,2.106203704,1,,
7342,6/18/2019,6/19/2019,390.6724941,3,0.749050926,1,,
7343,6/14/2019,6/14/2019,0,1,-0.005092593,0,,
7344,6/12/2019,6/13/2019,587.2246799,3,0.94869213,1,,
7345,6/15/2019,6/14/2019,0,1,-0.503136574,0,,
7346,6/19/2019,6/22/2019,1357.526071,8,2.656203704,1,,
7347,6/14/2019,6/18/2019,1597.449692,8,4.0521875,1,,
7348,6/11/2019,6/11/2019,377.3568457,3,0.546354167,1,,
7349,6/5/2019,6/6/2019,852.0552801,5,1.379502315,1,,
7350,6/10/2019,6/12/2019,1341.490685,6,2.8040625,1,,
7351,6/7/2019,6/8/2019,790.3757194,4,1.344270833,1,,
7352,6/22/2019,6/24/2019,1558.596107,8,2.707708333,1,,
7353,6/14/2019,6/15/2019,990.8328831,5,1.228923611,1,,
7354,6/3/2019,6/4/2019,1361.560326,7,1.771886574,1,,
7355,6/10/2019,6/13/2019,969.7097919,5,2.496284722,1,,
7356,6/4/2019,6/7/2019,498.9142856,3,2.569699074,1,,
7357,6/17/2019,6/18/2019,692.5201677,4,0.900092593,1,,
7358,6/9/2019,6/10/2019,240.8789548,2,0.634965278,1,,
7359,6/9/2019,6/12/2019,1522.006815,8,3.376319444,1,,
7360,6/26/2019,6/28/2019,1079.495148,6,1.994560185,1,,
7361,6/22/2019,6/24/2019,1079.495148,6,1.817511574,1,,
7362,6/13/2019,6/14/2019,915.3490973,5,1.327326389,1,,
7363,6/10/2019,6/10/2019,479.5292977,3,0.589675926,1,,
7364,6/15/2019,6/18/2019,#N/A,6,3.367835648,0,,
7365,6/22/2019,6/24/2019,1797.175267,9,2.584722222,1,,
7366,6/22/2019,6/24/2019,639.7395193,3,1.898796296,1,,
7367,7/1/2019,7/2/2019,888.6445715,5,1.396608796,1,,
7368,6/30/2019,6/30/2019,368.9787908,3,0.519143519,1,,
7369,6/14/2019,6/14/2019,640.4354607,4,0.725289352,1,,
7370,6/14/2019,6/16/2019,1558.596107,8,2.48212963,1,,
7371,6/21/2019,6/22/2019,997.3359643,6,1.578344907,1,,
7372,6/21/2019,6/21/2019,270.9805777,2,0.311585648,1,,
7373,6/19/2019,6/20/2019,1171.677422,6,1.528009259,1,,
7374,6/28/2019,6/28/2019,120.8282938,2,0.181666667,1,,
7375,6/4/2019,6/4/2019,175.0834198,2,0.217013889,1,,
7376,6/28/2019,6/30/2019,950.9980425,6,2.156516204,1,,
7377,6/27/2019,6/27/2019,795.5436625,5,0.920439815,1,,
7378,6/19/2019,6/18/2019,0,1,-0.31650463,0,,
7379,6/19/2019,6/19/2019,125.6224314,2,0.154421296,1,,
7380,6/25/2019,6/27/2019,1042.905856,6,1.605243056,1,,
7381,6/16/2019,6/17/2019,1310.579823,7,1.622766204,1,,
7382,6/6/2019,6/7/2019,915.3490973,5,1.15244213,1,,
7383,6/25/2019,6/26/2019,1276.594788,6,1.543275463,1,,
7384,6/25/2019,6/27/2019,1080.512241,5,2.329456019,1,,
7385,6/27/2019,6/29/2019,652.014916,4,1.247002315,1,,
7386,7/1/2019,7/4/2019,1306.309358,6,2.662893519,1,,
7387,6/30/2019,6/30/2019,430.4213985,3,0.451446759,1,,
7388,6/22/2019,6/22/2019,0,1,-0.008217593,0,,
7389,6/10/2019,6/11/2019,1067.456478,5,1.858159722,1,,
7390,6/6/2019,6/7/2019,339.1747617,3,0.44005787,1,,
7391,7/1/2019,7/2/2019,915.3490973,5,1.186898148,1,,
7392,6/10/2019,6/10/2019,377.3568457,3,0.438125,1,,
7393,6/25/2019,6/26/2019,766.3319039,4,1.026956019,1,,
7394,6/30/2019,7/1/2019,461.190454,3,1.057905093,1,,
7395,6/24/2019,6/29/2019,2004.790569,9,4.90880787,1,,
7396,6/3/2019,6/3/2019,651.3577057,4,0.893344907,1,,
7397,6/16/2019,6/17/2019,660.0111186,4,0.93224537,1,,
7398,6/15/2019,6/16/2019,595.9554633,3,0.893784722,1,,
7399,6/20/2019,6/21/2019,479.1009592,3,0.509143519,1,,
7400,6/20/2019,6/20/2019,240.8789548,2,0.236701389,1,,
7401,6/19/2019,6/20/2019,863.5370726,4,1.006886574,1,,
7402,6/19/2019,6/21/2019,915.3490973,5,1.34962963,1,,
7403,6/23/2019,6/24/2019,639.7395193,3,1.121608796,1,,
7404,6/4/2019,6/4/2019,224.7676611,2,0.443472222,1,,
7405,6/12/2019,6/12/2019,339.1747617,3,0.400185185,1,,
7406,7/1/2019,7/5/2019,1101.16777,6,3.961527778,1,,
7407,6/7/2019,6/9/2019,255.3379787,2,1.258287037,1,,
7408,6/29/2019,7/4/2019,990.8328831,6,4.949490741,1,,
7409,6/5/2019,6/6/2019,919.2261836,6,1.240590278,1,,
7410,6/24/2019,6/26/2019,1151.874321,5,2.2890625,1,,
7411,6/22/2019,6/24/2019,1214.23951,6,1.716412037,1,,
7412,6/28/2019,6/29/2019,931.1714734,4,1.521157407,1,,
7413,6/5/2019,6/5/2019,94.13981621,2,0.124513889,1,,
7414,6/25/2019,6/27/2019,999.1623568,5,1.957453704,1,,
7415,6/22/2019,6/23/2019,431.1380633,3,0.908043981,1,,
7416,6/15/2019,6/18/2019,1368.964139,7,3.1521875,1,,
7417,6/30/2019,7/1/2019,639.7395193,3,0.965115741,1,,
7418,6/4/2019,6/5/2019,496.78456,3,0.761365741,1,,
7419,6/30/2019,7/2/2019,818.7476131,4,1.71943287,1,,
7420,6/24/2019,6/24/2019,0,1,-0.015393519,0,,
7421,6/12/2019,6/14/2019,1210.536942,6,2.221909722,1,,
7422,6/11/2019,6/14/2019,1546.953221,8,2.180810185,1,,
7423,1/1/1970,6/4/2019,1119.659593,7,18051.00356,0,,
7424,6/17/2019,6/17/2019,677.9569548,4,0.871122685,1,,
7425,6/13/2019,6/13/2019,259.3275339,2,0.458136574,1,,
7426,6/9/2019,6/12/2019,1558.596107,8,2.939490741,1,,
7427,6/16/2019,6/17/2019,479.5292977,3,0.5396875,1,,
7428,6/3/2019,6/5/2019,1377.312421,7,2.026539352,1,,
7429,6/30/2019,7/2/2019,1079.495148,6,1.586516204,1,,
7430,6/11/2019,6/14/2019,1101.16777,6,2.915474537,1,,
7431,6/21/2019,6/23/2019,1443.336809,8,2.278611111,1,,
7432,6/26/2019,6/30/2019,1101.16777,6,3.976458333,1,,
7433,7/1/2019,7/2/2019,628.4930496,4,1.28443287,1,,
7434,6/4/2019,6/4/2019,564.3355332,4,0.549965278,1,,
7435,6/8/2019,6/9/2019,449.245021,3,1.14037037,1,,
7436,6/6/2019,6/7/2019,339.1747617,3,0.421030093,1,,
7437,6/9/2019,6/11/2019,#N/A,6,1.830821759,0,,
7438,6/21/2019,6/24/2019,#N/A,6,2.351759259,0,,
7439,6/11/2019,6/10/2019,0,1,-0.048611111,0,,
7440,6/10/2019,6/12/2019,1236.893335,7,1.90443287,1,,
7441,6/10/2019,6/12/2019,1377.302386,7,2.136631944,1,,
7442,6/8/2019,6/9/2019,853.0403746,5,1.07568287,1,,
7443,6/21/2019,6/22/2019,564.3355332,4,0.635173611,1,,
7444,7/1/2019,7/4/2019,969.7097919,5,2.847962963,1,,
7445,6/18/2019,6/20/2019,1558.596107,8,2.347569444,1,,
7446,6/28/2019,6/28/2019,276.9334667,2,0.54537037,1,,
7447,6/15/2019,6/17/2019,1076.354703,6,1.765104167,1,,
7448,6/21/2019,6/22/2019,630.04654,3,1.33505787,1,,
7449,6/15/2019,6/17/2019,919.2261836,6,1.529872685,1,,
7450,6/12/2019,6/13/2019,339.7397,3,0.653090278,1,,
7451,6/13/2019,6/15/2019,1700.516118,9,2.442893519,1,,
7452,7/2/2019,7/3/2019,950.9980425,5,1.64880787,1,,
7453,6/21/2019,6/23/2019,1368.443918,7,1.648657407,1,,
7454,6/5/2019,6/9/2019,#N/A,5,3.66162037,0,,
7455,6/18/2019,6/18/2019,0,1,-0.382141204,0,,
7456,6/20/2019,6/22/2019,1079.495148,6,1.930266204,1,,
7457,6/23/2019,6/25/2019,855.4680012,4,1.912534722,1,,
7458,6/18/2019,6/20/2019,690.3237868,4,2.082210648,1,,
7459,6/25/2019,6/27/2019,1368.443918,7,1.879664352,1,,
7460,6/7/2019,6/9/2019,1735.777168,9,2.439456019,1,,
7461,6/7/2019,6/8/2019,249.8648853,2,0.22912037,1,,
7462,6/24/2019,6/25/2019,1030.564583,6,1.712858796,1,,
7463,6/24/2019,6/25/2019,#N/A,6,1.621111111,0,,
7464,6/29/2019,7/1/2019,1357.557391,6,1.992430556,1,,
7465,6/20/2019,6/23/2019,1299.268573,7,2.381747685,1,,
7466,6/27/2019,6/28/2019,915.3490973,5,1.543483796,1,,
7467,6/11/2019,6/15/2019,1904.501149,10,3.533935185,1,,
7468,6/14/2019,6/17/2019,1426.620639,8,3.058761574,1,,
7469,6/22/2019,6/24/2019,1368.443918,7,1.971886574,1,,
7470,6/27/2019,6/30/2019,1276.329124,6,2.926956019,1,,
7471,6/6/2019,6/8/2019,1546.953221,8,2.566400463,1,,
7472,6/6/2019,6/8/2019,1202.218966,6,1.968784722,1,,
7473,6/12/2019,6/16/2019,1597.449692,8,3.575300926,1,,
7474,6/20/2019,6/22/2019,1266.537623,6,1.976203704,1,,
7475,6/28/2019,6/29/2019,428.6621722,3,1.003171296,1,,
7476,6/25/2019,6/27/2019,908.14575,4,1.460381944,1,,
7477,7/2/2019,7/2/2019,777.8093559,4,0.866655093,1,,
7478,6/12/2019,6/14/2019,1141.40145,6,1.914386574,1,,
7479,6/12/2019,6/13/2019,624.9599463,3,0.900046296,1,,
7480,6/15/2019,6/15/2019,490.7517865,3,0.73099537,1,,
7481,6/6/2019,6/10/2019,1540.659488,8,3.912511574,1,,
7482,6/27/2019,6/28/2019,339.1747617,3,0.357060185,1,,
7483,6/26/2019,6/27/2019,828.1464456,5,1.458842593,1,,
7484,6/14/2019,6/14/2019,377.3568457,3,0.608761574,1,,
7485,6/23/2019,6/24/2019,496.78456,3,0.711828704,1,,
7486,6/17/2019,6/17/2019,125.6224314,2,0.225138889,1,,
7487,6/15/2019,6/16/2019,285.4546348,2,1.11375,1,,
7488,6/25/2019,6/28/2019,1540.659488,8,2.309895833,1,,
7489,6/9/2019,6/10/2019,639.3296368,4,1.263576389,1,,
7490,7/3/2019,7/3/2019,240.8789548,2,0.31505787,1,,
7491,6/2/2019,6/3/2019,592.1245129,4,0.732071759,1,,
7492,6/25/2019,6/26/2019,677.9569548,4,0.898784722,1,,
7493,6/15/2019,6/15/2019,0,1,-0.406643519,0,,
7494,6/29/2019,6/29/2019,276.3123927,2,0.675289352,1,,
7495,6/26/2019,6/27/2019,628.4930496,4,1.928611111,1,,
7496,6/21/2019,6/22/2019,490.7517865,3,0.708796296,1,,
7497,6/22/2019,6/23/2019,1162.736173,7,1.49630787,1,,
7498,6/12/2019,6/12/2019,245.5998838,2,0.288125,1,,
7499,6/14/2019,6/15/2019,179.6379295,2,0.302106481,1,,
7500,6/10/2019,6/12/2019,1158.475152,6,1.911388889,1,,
7501,6/18/2019,6/19/2019,509.4376945,3,0.722581019,1,,
7502,6/18/2019,6/20/2019,1024.450388,5,1.859571759,1,,
7503,7/2/2019,7/4/2019,1558.596107,8,2.470960648,1,,
7504,6/19/2019,6/21/2019,863.7666657,5,1.541701389,1,,
7505,6/8/2019,6/9/2019,255.3379787,2,0.710902778,1,,
7506,6/22/2019,6/24/2019,1067.456478,5,2.129282407,1,,
7507,6/26/2019,6/25/2019,0,1,-0.8978125,0,,
7508,6/28/2019,6/28/2019,249.8648853,2,0.258483796,1,,
7509,6/6/2019,6/7/2019,592.1245129,4,1.044884259,1,,
7510,6/16/2019,6/16/2019,248.6026361,2,0.289282407,1,,
7511,6/15/2019,6/17/2019,969.7097919,5,1.312337963,1,,
7512,6/7/2019,6/10/2019,1545.957546,7,3.024282407,1,,
7513,6/20/2019,6/23/2019,1735.777168,9,2.339050926,1,,
7514,7/2/2019,7/2/2019,0,1,-0.011261574,0,,
7515,6/27/2019,6/28/2019,215.4509026,2,0.419699074,1,,
7516,6/23/2019,6/25/2019,1042.905856,6,2.047199074,1,,
7517,6/17/2019,6/20/2019,1702.290462,9,2.983391204,1,,
7518,6/8/2019,6/9/2019,587.2246799,3,0.824803241,1,,
7519,6/20/2019,6/22/2019,1368.443918,7,1.734733796,1,,
7520,6/12/2019,6/14/2019,1522.006815,8,2.016226852,1,,
7521,6/19/2019,6/20/2019,316.0713589,3,0.425428241,1,,
7522,6/16/2019,6/17/2019,240.8789548,3,0.444583333,1,,
7523,6/28/2019,6/30/2019,1558.596107,8,2.557893519,1,,
7524,1/1/1970,6/12/2019,65.96489919,2,18059.43369,0,,
7525,6/22/2019,6/25/2019,1169.761728,6,3.03974537,1,,
7526,6/17/2019,6/18/2019,240.8789548,2,0.282835648,1,,
7527,6/7/2019,6/7/2019,0,1,-0.001990741,0,,
7528,6/12/2019,6/14/2019,1522.006815,8,2.15837963,1,,
7529,6/6/2019,6/10/2019,#N/A,8,3.990162037,0,,
7530,6/14/2019,6/16/2019,1250.711888,7,1.75150463,1,,
7531,6/26/2019,6/27/2019,245.5998838,2,0.411284722,1,,
7532,6/18/2019,6/18/2019,179.6379295,2,0.387986111,1,,
7533,6/26/2019,6/28/2019,1540.659488,9,2.451886574,1,,
7534,6/8/2019,6/9/2019,507.4415216,3,0.875185185,1,,
7535,6/8/2019,6/10/2019,1522.006815,8,2.107800926,1,,
7536,6/3/2019,6/5/2019,1130.4176,6,1.597650463,1,,
7537,6/25/2019,6/27/2019,968.6502432,5,1.441643519,1,,
7538,6/3/2019,6/7/2019,1702.290462,9,3.889351852,1,,
7539,1/1/1970,6/18/2019,356.9612022,4,18065.16749,0,,
7540,6/13/2019,6/14/2019,587.2926518,4,1.279386574,1,,
7541,6/21/2019,6/23/2019,1084.734371,6,2.275729167,1,,
7542,6/21/2019,6/23/2019,968.6502432,5,2.177569444,1,,
7543,6/15/2019,6/18/2019,1144.793212,6,3.477847222,1,,
7544,6/27/2019,7/3/2019,#N/A,10,6.221631944,0,,
7545,6/27/2019,6/27/2019,674.6856498,4,0.883275463,1,,
7546,6/25/2019,6/27/2019,1042.905856,6,1.875648148,1,,
7547,6/6/2019,6/7/2019,677.9569548,4,0.892060185,1,,
7548,6/17/2019,6/19/2019,1084.734371,5,1.808645833,1,,
7549,6/16/2019,6/17/2019,677.9569548,4,0.985729167,1,,
7550,6/18/2019,6/21/2019,995.8394568,4,2.261585648,1,,
7551,1/1/1970,6/23/2019,254.7342814,2,18070.92897,0,,
7552,6/28/2019,6/28/2019,332.583665,2,0.482453704,1,,
7553,6/6/2019,6/8/2019,547.0491489,4,2.146423611,1,,
7554,6/25/2019,6/27/2019,652.014916,5,2.262824074,1,,
7555,6/23/2019,6/25/2019,1093.850932,5,2.097048611,1,,
7556,6/12/2019,6/14/2019,639.7395193,3,1.737719907,1,,
7557,6/19/2019,6/23/2019,#N/A,10,4.269444444,0,,
7558,6/16/2019,6/17/2019,276.9334667,3,1.577175926,1,,
7559,6/22/2019,6/23/2019,372.6947799,3,0.862453704,1,,
7560,6/30/2019,7/2/2019,693.4505356,3,1.694456019,1,,
7561,6/24/2019,6/26/2019,1202.218966,6,2.032395833,1,,
7562,6/16/2019,6/16/2019,248.6026361,2,0.313460648,1,,
7563,6/1/2019,6/2/2019,479.5292977,3,0.612858796,1,,
7564,6/25/2019,6/26/2019,795.5436625,5,1.048506944,1,,
7565,6/14/2019,6/14/2019,0,1,-0.010231481,0,,
7566,6/29/2019,6/30/2019,587.2246799,3,0.78849537,1,,
7567,6/29/2019,6/30/2019,472.8484031,3,0.954895833,1,,
7568,6/29/2019,7/1/2019,1679.424401,9,2.267430556,1,,
7569,6/5/2019,6/7/2019,#N/A,5,1.349791667,0,,
7570,6/26/2019,6/27/2019,1030.564583,6,1.447858796,1,,
7571,6/10/2019,6/16/2019,#N/A,9,5.63494213,0,,
7572,6/13/2019,6/17/2019,1359.379788,6,3.975740741,1,,
7573,6/13/2019,6/13/2019,0,1,-0.204155093,0,,
7574,1/1/1970,6/17/2019,1916.136223,9,18064.8944,0,,
7575,6/8/2019,6/8/2019,323.0062184,2,0.716631944,1,,
7576,6/30/2019,7/3/2019,1916.060815,10,2.797928241,1,,
7577,6/13/2019,6/14/2019,931.1714734,4,1.518020833,1,,
7578,6/3/2019,6/3/2019,262.0706313,3,0.277893519,1,,
7579,6/13/2019,6/13/2019,0,1,-0.013738426,0,,
7580,6/16/2019,6/17/2019,818.7476131,4,0.969664352,1,,
7581,6/12/2019,6/14/2019,1368.443918,7,1.660462963,1,,
7582,6/25/2019,6/25/2019,0,1,-0.290740741,0,,
7583,6/22/2019,6/22/2019,339.1747617,3,0.307800926,1,,
7584,6/26/2019,6/29/2019,1772.366459,10,3.447858796,1,,
7585,6/10/2019,6/12/2019,1377.312421,7,2.481782407,1,,
7586,7/2/2019,7/4/2019,775.8477523,4,2.296481481,1,,
7587,6/19/2019,6/20/2019,339.1747617,3,0.375798611,1,,
7588,6/28/2019,6/28/2019,479.5292977,3,0.565416667,1,,
7589,6/8/2019,6/8/2019,0,1,-0.002893519,0,,
7590,6/27/2019,6/28/2019,639.7395193,3,0.846331019,1,,
7591,6/13/2019,6/13/2019,592.1245129,4,0.693796296,1,,
7592,1/1/1970,6/30/2019,0,1,18077.89094,0,,
7593,6/4/2019,6/5/2019,#N/A,3,0.7509375,0,,
7594,6/24/2019,6/28/2019,1733.910884,8,3.373472222,1,,
7595,7/2/2019,7/4/2019,1079.495148,6,1.759247685,1,,
7596,6/24/2019,6/26/2019,1358.768578,6,1.928020833,1,,
7597,6/24/2019,6/27/2019,1914.28647,10,2.842199074,1,,
7598,6/7/2019,6/9/2019,1522.006815,8,2.40400463,1,,
7599,6/21/2019,6/24/2019,1233.58209,5,2.296099537,1,,
7600,6/15/2019,6/16/2019,472.5859265,3,0.633090278,1,,
7601,6/20/2019,6/22/2019,#N/A,5,1.636678241,0,,
7602,6/2/2019,6/2/2019,200.0519363,2,0.370729167,1,,
7603,6/3/2019,6/9/2019,#N/A,7,6.393402778,0,,
7604,7/1/2019,7/3/2019,1405.03321,7,2.09787037,1,,
7605,6/13/2019,6/15/2019,915.3490973,5,1.346412037,1,,
7606,6/19/2019,6/21/2019,704.6900692,4,1.530532407,1,,
7607,1/1/1970,6/4/2019,0,1,18051.21198,0,,
7608,6/14/2019,6/15/2019,925.5325265,6,1.409525463,1,,
7609,6/15/2019,6/19/2019,856.2073975,5,3.646331019,1,,
7610,6/17/2019,6/17/2019,206.6647572,2,0.525138889,1,,
7611,6/3/2019,6/4/2019,640.4354607,4,0.764050926,1,,
7612,6/21/2019,6/24/2019,1540.659488,8,2.462395833,1,,
7613,6/20/2019,6/24/2019,1670.359473,7,3.570046296,1,,
7614,6/23/2019,6/26/2019,1684.353843,9,2.920729167,1,,
7615,6/23/2019,6/24/2019,431.1380633,3,0.953969907,1,,
7616,7/2/2019,7/5/2019,1101.16777,6,2.317627315,1,,
7617,6/14/2019,6/14/2019,245.5998838,2,0.341712963,1,,
7618,6/25/2019,6/26/2019,339.7397,3,0.611261574,1,,
7619,6/28/2019,7/1/2019,1445.461369,7,3.223275463,1,,
7620,6/12/2019,6/15/2019,1684.414932,10,3.010833333,1,,
7621,6/3/2019,6/4/2019,818.7476131,4,1.336006944,1,,
7622,6/19/2019,6/21/2019,1052.665516,5,1.425983796,1,,
7623,6/15/2019,6/15/2019,252.5069702,3,0.37431713,1,,
7624,6/22/2019,6/23/2019,818.8787098,4,1.541064815,1,,
7625,1/1/1970,6/15/2019,715.807034,5,18062.36615,0,,
7626,6/9/2019,6/10/2019,451.1163339,3,0.775,1,,
7627,6/29/2019,6/30/2019,390.6724941,3,0.951331019,1,,
7628,6/12/2019,6/16/2019,764.7451148,4,4.075081019,1,,
7629,6/13/2019,6/14/2019,507.8772963,5,1.138206019,1,,
7630,7/1/2019,7/6/2019,1512.974115,7,5.485636574,1,,
7631,6/22/2019,6/23/2019,949.4630648,4,1.007534722,1,,
7632,6/17/2019,6/19/2019,1233.58209,5,2.538344907,1,,
7633,6/19/2019,6/22/2019,1273.488861,6,2.912430556,1,,
7634,6/26/2019,6/27/2019,639.7395193,3,1.219768519,1,,
7635,1/1/1970,6/14/2019,1324.532813,7,18061.39534,0,,
7636,6/2/2019,6/7/2019,#N/A,7,4.310949074,0,,
7637,6/19/2019,6/21/2019,690.3237868,4,2.165034722,1,,
7638,6/13/2019,6/15/2019,452.2093507,3,2.311111111,1,,
7639,6/22/2019,6/25/2019,#N/A,5,3.656574074,0,,
7640,6/25/2019,6/26/2019,712.5130419,4,1.118414352,1,,
7641,6/28/2019,6/29/2019,243.7285709,2,0.536423611,1,,
7642,6/12/2019,6/12/2019,582.9033326,4,0.778981481,1,,
7643,6/19/2019,6/20/2019,582.9033326,4,1.084537037,1,,
7644,1/1/1970,6/24/2019,544.0348717,4,18071.69686,0,,
7645,6/26/2019,6/30/2019,1916.060815,10,4.031122685,1,,
7646,6/18/2019,6/21/2019,1101.16777,6,2.548125,1,,
7647,6/18/2019,6/21/2019,1306.309358,6,2.792094907,1,,
7648,7/1/2019,7/1/2019,0,1,-0.010532407,0,,
7649,6/17/2019,6/17/2019,240.8789548,2,0.293541667,1,,
7650,6/23/2019,6/25/2019,1558.596107,8,2.291180556,1,,
7651,6/6/2019,6/6/2019,248.6026361,2,0.295092593,1,,
7652,6/20/2019,6/23/2019,1522.006815,8,3.129849537,1,,
7653,7/2/2019,7/5/2019,#N/A,7,2.755717593,0,,
7654,7/1/2019,7/3/2019,1642.835109,9,2.166111111,1,,
7655,6/19/2019,6/21/2019,1030.564583,6,1.268090278,1,,
7656,6/28/2019,6/29/2019,270.9805777,2,0.261770833,1,,
7657,6/3/2019,6/3/2019,255.3379787,2,0.516724537,1,,
7658,6/20/2019,6/20/2019,0,1,-0.002523148,0,,
7659,6/14/2019,6/14/2019,0,1,-0.000694444,0,,
7660,6/21/2019,6/24/2019,1233.58209,5,3.425486111,1,,
7661,6/30/2019,7/1/2019,990.8328831,5,1.251828704,1,,
7662,6/29/2019,7/1/2019,#N/A,7,2.470092593,0,,
7663,6/29/2019,7/4/2019,1211.521891,8,4.903935185,1,,
7664,6/28/2019,6/28/2019,0,1,-0.002071759,0,,
7665,6/19/2019,6/20/2019,915.3490973,5,1.186666667,1,,
7666,6/14/2019,6/15/2019,886.1414889,5,1.476388889,1,,
7667,6/25/2019,6/26/2019,619.8240331,4,0.872847222,1,,
7668,6/12/2019,6/17/2019,2256.178899,10,5.149016204,1,,
7669,6/21/2019,6/21/2019,125.6224314,2,0.196145833,1,,
7670,6/10/2019,6/12/2019,786.1463359,5,1.456840278,1,,
7671,6/29/2019,6/30/2019,915.3490973,5,1.438645833,1,,
7672,6/16/2019,6/16/2019,0,1,-0.059907407,0,,
7673,6/15/2019,6/16/2019,660.206399,4,0.85056713,1,,
7674,6/12/2019,6/12/2019,#N/A,2,0.548576389,0,,
7675,6/15/2019,6/16/2019,756.0441577,4,1.040335648,1,,
7676,6/23/2019,6/28/2019,#N/A,8,4.860636574,0,,
7677,6/26/2019,6/29/2019,1551.909241,7,2.750069444,1,,
7678,6/25/2019,6/26/2019,598.7471323,4,0.633020833,1,,
7679,6/15/2019,6/17/2019,#N/A,4,1.558368056,0,,
7680,6/17/2019,6/20/2019,1735.777168,9,3.230648148,1,,
7681,6/13/2019,6/15/2019,639.7395193,3,1.036365741,1,,
7682,6/17/2019,6/20/2019,572.3979404,5,2.680231481,1,,
7683,6/2/2019,6/4/2019,1767.100526,9,2.483900463,1,,
7684,6/26/2019,6/27/2019,677.9569548,4,0.914826389,1,,
7685,6/23/2019,6/11/2019,0,1,-11.99194444,0,,
7686,6/21/2019,6/23/2019,991.0296214,6,1.989953704,1,,
7687,6/5/2019,6/5/2019,270.9805777,2,0.336979167,1,,
7688,6/23/2019,6/25/2019,1373.035855,7,2.710266204,1,,
7689,6/21/2019,6/23/2019,#N/A,7,2.750150463,0,,
7690,6/3/2019,6/7/2019,2111.503964,9,3.889456019,1,,
7691,6/4/2019,6/5/2019,653.1320501,4,1.064606481,1,,
7692,6/8/2019,6/9/2019,500.0809247,4,0.625034722,1,,
7693,6/5/2019,6/5/2019,240.8789548,2,0.314386574,1,,
7694,6/10/2019,6/13/2019,1324.931006,7,2.413032407,1,,
7695,6/30/2019,7/5/2019,1361.551732,7,5.016388889,1,,
7696,6/24/2019,6/25/2019,828.1464456,5,1.395046296,1,,
7697,6/7/2019,6/8/2019,853.0403746,5,1.104618056,1,,
7698,6/5/2019,6/8/2019,1807.435582,8,3.489456019,1,,
7699,6/10/2019,6/11/2019,385.5142457,3,1.048819444,1,,
7700,6/25/2019,6/29/2019,1807.435582,8,3.826215278,1,,
7701,6/24/2019,6/24/2019,390.6724941,3,0.558541667,1,,
7702,6/16/2019,6/18/2019,1221.415159,7,1.959525463,1,,
7703,6/16/2019,6/19/2019,1123.874232,5,2.398611111,1,,
7704,6/10/2019,6/11/2019,507.4415216,3,1.036006944,1,,
7705,6/27/2019,6/30/2019,1522.006815,8,2.889293981,1,,
7706,6/8/2019,6/11/2019,969.7098869,6,2.530972222,1,,
7707,6/13/2019,6/14/2019,639.7395193,3,0.933009259,1,,
