id,trip_code,vehicle_number,vehicle_type,arrival_timestamp,departure_timestamp,client_id,ps_seq,1,2,3,4,5,6,7,8,9,10,11,12,ps_count,ps_count_for hist,placement_location,destination_location,Revisit Pitstops,Origin_PS,Destination_PS,arrival_time,departure_time,arrival_date,departure_date,lead time days
5513,CCUP1-PATC1,2164,TYPE_32,1563552616000,1563472173000,25,CCUP1-DBDP1-AUBP1,CCUP1,DBDP1,AUBP1,,,,,,,,,,3,2,tgyxg,tus97,FALSE,52,49,7/19/19,7/18/19,7/19/19,7/18/19,0.925925926
5530,HYDP1-BLRP1,2608,TYPE_32,1563454568000,1563366076000,1709,HYDP1-KRNP1-BAGP1,HYDP1,KRNP1,BAGP1,,,,,,,,,,3,2,teped,tdr46,FALSE,16,6,7/18/19,7/17/19,7/18/19,7/17/19,0.925925926
5555,BLRP1-HYDP1,2505,TYPE_32,1563901439000,1563816706000,696,BAGP1-KRNP1,BAGP1,KRNP1,,,,,,,,,,,2,1,tdnqq,tepu1,FALSE,6,11,7/23/19,7/22/19,7/23/19,7/22/19,0.925925926
5586,HYDP1-BLRP1,521,TYPE_32,1563101700000,1563024229714,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tg0nf,tdr6h,FALSE,10,10,7/14/19,7/13/19,7/14/19,7/13/19,0.925925926
5689,BOMP1-HYDP1,1151,TYPE_32,1562464794000,1562381529000,84,BOMP1-PNQP1-SSEP1,BOMP1,PNQP1,SSEP1,,,,,,,,,,3,2,te7yp,tepu4,FALSE,29,21,7/7/19,7/6/19,7/7/19,7/6/19,0.925925926
5932,HYDP2-BLRP1,1928,TYPE_32,1562985780085,1562912336685,446,HYDP1-HYDP1-GTYP1,HYDP1,,,,,,,,,,,,1,0,tepg2,tdr14,FALSE,16,16,7/13/19,7/12/19,7/13/19,7/12/19,0.925925926
5975,JAIP1-BHLC1-UDZC1-AMDP1,1203,TYPE_22,1564379050127,1564299307000,84,BHLP1-KHRP1,BHLP1,KHRP1,,,,,,,,,,,2,1,tsvc7,ts5d9,FALSE,47,43,7/29/19,7/28/19,7/29/19,7/28/19,0.925925926
6036,HYDP1-VGAP1,1929,TYPE_32,1564410921353,1564328797038,31,HYDP1-VGAP1,HYDP1,VGAP1,,,,,,,,,,,2,1,tep9t,tfcmg,FALSE,16,14,7/29/19,7/28/19,7/29/19,7/28/19,0.925925926
6040,RPRP1-TPNP1,2279,TYPE_32,1564596631000,1564519849738,446,NAGP1-ADBP1,NAGP1,ADBP1,,,,,,,,,,,2,1,tgc93,tepu3,FALSE,30,25,7/31/19,7/30/19,7/31/19,7/30/19,0.925925926
6060,BLRP2-MULP1,930,TYPE_32,1562522764187,1562442285000,446,MULP1,MULP1,,,,,,,,,,,,1,0,tdr09,tf2wh,FALSE,4,4,7/7/19,7/6/19,7/7/19,7/6/19,0.925925926
6062,BOMP1-HYDP1,2089,TYPE_32,1563500161000,1563424725000,84,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,te7yp,tepu4,FALSE,26,21,7/19/19,7/18/19,7/19/19,7/18/19,0.925925926
6080,BLRP1-HYDP1,204,TYPE_32,1564396018801,1564323310000,446,BLRP1-BAGP1-KRNP1,BLRP1,BAGP1,KRNP1,,,,,,,,,,3,2,tdr0b,tepff,FALSE,5,11,7/29/19,7/28/19,7/29/19,7/28/19,0.925925926
6117,CCUP1-BLSC2-CTCC1-BBIC1,187,TYPE_32,1564379042000,1564303394000,84,BHCP1,BHCP1,,,,,,,,,,,,1,0,tun8x,tgt5d,FALSE,42,42,7/29/19,7/28/19,7/29/19,7/28/19,0.925925926
6204,HYDP1-BOMP1,31,TYPE_32,1562512620000,1562425331113,150,HYDP2-SSEP1-PNQP1-BOMP1,HYDP2,SSEP1,PNQP1,BOMP1,,,,,,,,,4,3,tepff,te7u6,FALSE,17,29,7/7/19,7/6/19,7/7/19,7/6/19,0.925925926
6237,DELP1-AMBP1,968,TYPE_32,1564631917000,1564551227000,84,DELP1,DELP1,,,,,,,,,,,,1,0,ttn9t,ttqsh,FALSE,60,60,8/1/19,7/31/19,8/1/19,7/31/19,0.925925926
6370,BLRP1-HYDP1,247,TYPE_32,1560854817349,1560770600000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tdr6h,tepuc,FALSE,10,10,6/18/19,6/17/19,6/18/19,6/17/19,0.925925926
6460,NAGP1-LKOC1,387,TYPE_22,1559517534000,1559435340000,511,NAGP1-NURP1-JHSP1,NAGP1,NURP1,JHSP1,,,,,,,,,,3,2,tgb07,tuc80,FALSE,30,45,6/3/19,6/2/19,6/3/19,6/2/19,0.925925926
6548,IDRP1-BOMP1,1904,TYPE_32,1560602100109,1560519276989,31,IDRP1-DHIP1,IDRP1,DHIP1,,,,,,,,,,,2,1,tsjcm,te7up,FALSE,36,31,6/15/19,6/14/19,6/15/19,6/14/19,0.925925926
6636,BLRP1-HYDP1,1770,TYPE_32,1560335710000,1560258525000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tdr6h,tepuc,FALSE,10,10,6/12/19,6/11/19,6/12/19,6/11/19,0.925925926
6638,HYDP1-BLRP1,535,TYPE_32,1562049749000,1561973270000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tepf2,tdr6h,FALSE,10,10,7/2/19,7/1/19,7/2/19,7/1/19,0.925925926
6646,BLRP2-PNQP1,494,TYPE_32,1561644003000,1561559836000,446,CTAP1-HBXP1-NPWP1,CTAP1,HBXP1,NPWP1,,,,,,,,,,3,2,tdr09,tek3k,FALSE,9,18,6/27/19,6/26/19,6/27/19,6/26/19,0.925925926
6653,LKOC1-KNUC1-AGRC1-NOIC1,1052,TYPE_32,1561826727000,1561748414000,84,AGRP1,AGRP1,,,,,,,,,,,,1,0,tuc80,ttp45,FALSE,55,55,6/29/19,6/28/19,6/29/19,6/28/19,0.925925926
6665,AMDP1-PNQP1,279,TYPE_22,1561293565340,1561209759000,511,BDQP1-VAPP1,BDQP1,VAPP1,,,,,,,,,,,2,1,ts5d9,tekd2,FALSE,39,32,6/23/19,6/22/19,6/23/19,6/22/19,0.925925926
6810,BLRP1-BLRC1-HYDP1,906,TYPE_32,1560387067000,1560313993000,511,GTYP1,GTYP1,,,,,,,,,,,,1,0,tdr0z,tepu4,FALSE,10,10,6/13/19,6/12/19,6/13/19,6/12/19,0.925925926
6841,BOMP1-IDRP1,1084,TYPE_32,1560616631000,1560538997000,133,DHIP1-IDRP1,DHIP1,IDRP1,,,,,,,,,,,2,1,tekn0,tsjcx,FALSE,31,36,6/15/19,6/14/19,6/15/19,6/14/19,0.925925926
7118,NAGP1-HYDP1,1848,TYPE_32,1562241161574,1562158108766,31,ADBP1,ADBP1,,,,,,,,,,,,1,0,tgbjk,tep94,FALSE,25,25,7/4/19,7/3/19,7/4/19,7/3/19,0.925925926
7128,BLRP1-PNQP1,1617,TYPE_32,1561028700000,1560946727000,1245,BLRP1-CTAP1-HBXP1-NPWP1,BLRP1,CTAP1,HBXP1,NPWP1,,,,,,,,,4,3,tdqgn,tek3t,FALSE,5,18,6/20/19,6/19/19,6/20/19,6/19/19,0.925925926
7248,BLRP1-HYDP1,1582,TYPE_32,1560954900000,1560868159000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tdr6h,tepuc,FALSE,10,10,6/19/19,6/18/19,6/19/19,6/18/19,0.925925926
7260,JAIP1-BHLC1-UDZC1-AMDP1,1190,TYPE_22,1562069070881,1561992250000,84,BHLP1-KHRP1,BHLP1,KHRP1,,,,,,,,,,,2,1,tsvc7,ts5d9,FALSE,47,43,7/2/19,7/1/19,7/2/19,7/1/19,0.925925926
7387,DELP1-VNSC1,1029,TYPE_22,1561925641394,1561845435333,1667,DELP1-AGRP1-KNUP1,DELP1,AGRP1,KNUP1,,,,,,,,,,3,2,ttn9t,tu6zv,FALSE,60,50,6/30/19,6/29/19,6/30/19,6/29/19,0.925925926
7404,VTZP1-RJYC1-HYDP1,640,TYPE_22,1559683797000,1559603535000,84,VTZP1-SATP1,VTZP1,SATP1,,,,,,,,,,,2,1,tg5hs,tepu4,FALSE,24,20,6/4/19,6/3/19,6/4/19,6/3/19,0.925925926
7446,IDRP1-JAIP1,1845,TYPE_22,1561763267000,1561682761000,511,IDRP1-CORP1,IDRP1,CORP1,,,,,,,,,,,2,1,tsn1b,tsvc7,FALSE,36,44,6/28/19,6/28/19,6/28/19,6/28/19,0.925925926
7531,BOMP1-HYDP1,629,TYPE_32,1561625990000,1561546711000,1667,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,te7yp,tepu4,FALSE,26,21,6/27/19,6/26/19,6/27/19,6/26/19,0.925925926
7617,BOMP1-HYDP1,992,TYPE_32,1560572712172,1560492609000,1,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,tekjb,tepf1,FALSE,26,21,6/15/19,6/14/19,6/15/19,6/14/19,0.925925926
7672,BLRP2-MAAP1,1918,TYPE_22,1560692552000,1560611802000,1667,BLRP2,BLRP2,,,,,,,,,,,,1,0,tdr3f,tf2fq,FALSE,3,3,6/16/19,6/15/19,6/16/19,6/15/19,0.925925926
7758,BGMP1-BLRP1,243,TYPE_32,1562046780520,1561966280275,446,HBXP1-CTAP1,HBXP1,CTAP1,,,,,,,,,,,2,1,tdu80,tdr43,FALSE,12,9,7/2/19,7/1/19,7/2/19,7/1/19,0.925925926
7761,HYDP1-PNQP1,2355,TYPE_32,1561561203765,1561483620000,1751,SSEP1,SSEP1,,,,,,,,,,,,1,0,tepg2,tek8g,FALSE,21,21,6/26/19,6/25/19,6/26/19,6/25/19,0.925925926
7784,HYDP1-BOMP1,906,TYPE_32,1561171560000,1561092372491,150,HYDP2-SSEP1-PNQP1-BOMP1,HYDP2,SSEP1,PNQP1,BOMP1,,,,,,,,,4,3,tepff,te7u6,FALSE,17,29,6/22/19,6/21/19,6/22/19,6/21/19,0.925925926
7794,BLRP1-HYDP1,749,TYPE_32,1561202514423,1561124738000,446,BAGP1-KRNP1,BAGP1,KRNP1,,,,,,,,,,,2,1,tdr0b,tepew,FALSE,6,11,6/22/19,6/21/19,6/22/19,6/21/19,0.925925926
7840,NAGP1-LKOC1,2235,TYPE_32,1561721087000,1561640124000,511,NAGP1-NURP1-JHSP1,NAGP1,NURP1,JHSP1,,,,,,,,,,3,2,tgb07,tuc80,FALSE,30,45,6/28/19,6/27/19,6/28/19,6/27/19,0.925925926
7852,GAUP1-SHRC1,1233,TYPE_32,1561567051377,1561492998000,150,GAUP1-GAUP1,GAUP1,,,,,,,,,,,,1,0,wh9hx,wh3vq,FALSE,66,66,6/26/19,6/25/19,6/26/19,6/25/19,0.925925926
7926,BLRP1-PNQP1,2076,TYPE_32,1561804767000,1561724220000,1245,CTAP1-HBXP1-NPWP1,CTAP1,HBXP1,NPWP1,,,,,,,,,,3,2,tdqgn,tek3t,FALSE,9,18,6/29/19,6/28/19,6/29/19,6/28/19,0.925925926
7938,BOMP1-GOIC1,574,TYPE_32,1560748134000,1560671458125,1,STRP1-NPWP1,STRP1,NPWP1,,,,,,,,,,,2,1,tekn0,tdsx6,FALSE,22,18,6/17/19,6/16/19,6/17/19,6/16/19,0.925925926
8006,AMDP1-STVC1-PNQP1,1846,TYPE_22,1561940529000,1561859866000,511,AMDP1-BDQP1-VAPP1,AMDP1,BDQP1,VAPP1,,,,,,,,,,3,2,ts5d9,tekd2,FALSE,40,32,7/1/19,6/30/19,7/1/19,6/30/19,0.925925926
8042,AMDP1-IDRP1,981,TYPE_22,1560094850208,1560009388000,25,BDQP1-IDRP1,BDQP1,IDRP1,,,,,,,,,,,2,1,ts5c1,tsp57,FALSE,39,36,6/9/19,6/8/19,6/9/19,6/8/19,0.925925926
8064,HYDP1-BOMP1,165,TYPE_32,1561214700000,1561126442656,150,HYDP2-SSEP1-PNQP1-BOMP1,HYDP2,SSEP1,PNQP1,BOMP1,,,,,,,,,4,3,tepff,te7u6,FALSE,17,29,6/22/19,6/21/19,6/22/19,6/21/19,0.925925926
8068,NAGP1-LKOC1,1244,TYPE_32,1561950630000,1561865708000,1667,NAGP1-NURP1-JHSP1,NAGP1,NURP1,JHSP1,,,,,,,,,,3,2,tgb07,tuc80,FALSE,30,45,7/1/19,6/30/19,7/1/19,6/30/19,0.925925926
8153,BOMP1-HYDP1,141,TYPE_22,1560609654336,1560533675000,511,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,te7yp,tepu4,FALSE,26,21,6/15/19,6/14/19,6/15/19,6/14/19,0.925925926
8244,AMBP1-DELP1,719,TYPE_32,1560745112248,1560671516553,446,AMBP1,AMBP1,,,,,,,,,,,,1,0,ttvbh,ttn8k,FALSE,64,64,6/17/19,6/16/19,6/17/19,6/16/19,0.925925926
8252,BLRP1-HYDP1,1417,TYPE_32,1559745854000,1559666444000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tdr6h,tepuc,FALSE,10,10,6/5/19,6/4/19,6/5/19,6/4/19,0.925925926
8468,BLRP1-BOMP1,1503,TYPE_22,1560391881000,1560307291000,25,CTAP1-BGMP1-STRP1,CTAP1,BGMP1,STRP1,,,,,,,,,,3,2,tdr6h,tekj1,FALSE,9,22,6/13/19,6/12/19,6/13/19,6/12/19,0.925925926
8534,LKOC1-KNUC1-AGRC1-NOIC1,2475,TYPE_32,1560615014000,1560540776000,84,AGRP1,AGRP1,,,,,,,,,,,,1,0,tuc80,ttp4d,FALSE,55,55,6/15/19,6/14/19,6/15/19,6/14/19,0.925925926
8536,HYDP1-BLRP1,1170,TYPE_32,1562083295997,1561998773000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tepf2,tdr6h,FALSE,10,10,7/2/19,7/1/19,7/2/19,7/1/19,0.925925926
8552,PNQP1-STVC1-BDQC1-AMDP1,1751,TYPE_22,1560577727138,1560495465000,84,PNQP1-VAPP1-BDQP1,PNQP1,VAPP1,BDQP1,,,,,,,,,,3,2,tekd2,ts5d9,FALSE,26,39,6/15/19,6/14/19,6/15/19,6/14/19,0.925925926
8682,BLRP1-HYDP1,2247,TYPE_32,1561101159647,1561016645000,25,BLRP1-GTYP1-BAGP1-GTYP1,BLRP1,GTYP1,BAGP1,GTYP1,,,,,,,,,4,3,tdr4c,tepuc,TRUE,5,10,6/21/19,6/20/19,6/21/19,6/20/19,0.925925926
8690,BOMP1-HYDP1,2782,TYPE_32,1561132585909,1561049661000,1,BOMP1-PNQP1-SSEP1,BOMP1,PNQP1,SSEP1,,,,,,,,,,3,2,tekjb,tepf1,FALSE,29,21,6/21/19,6/20/19,6/21/19,6/20/19,0.925925926
8927,MAQP1-BOMP1,946,TYPE_32,1560980400352,1560901195087,1899,HBXP1-NPWP1-PNQP1,HBXP1,NPWP1,PNQP1,,,,,,,,,,3,2,tdm1q,te7vw,FALSE,12,26,6/19/19,6/18/19,6/19/19,6/18/19,0.925925926
8935,GAUP1-SHRC1,872,TYPE_32,1560383400000,1560297300000,150,GAUP1,GAUP1,,,,,,,,,,,,1,0,wh9hx,wh3vq,FALSE,66,66,6/12/19,6/12/19,6/12/19,6/12/19,0.925925926
9082,JAIP1-UDZC1-AMDP1,300,TYPE_32,1559820629843,1559741237000,511,BHLP1-KHRP1,BHLP1,KHRP1,,,,,,,,,,,2,1,tsvc7,ts5d9,FALSE,47,43,6/6/19,6/5/19,6/6/19,6/5/19,0.925925926
9193,DELP1-KNUP1-LKOC1,2069,TYPE_32,1560334793593,1560250235636,84,AGRP1,AGRP1,,,,,,,,,,,,1,0,ttn9k,tuc80,FALSE,55,55,6/12/19,6/11/19,6/12/19,6/11/19,0.925925926
9196,BOMP1-HYDP1,458,TYPE_32,1559798644000,1559724599000,84,BOMP1-PNQP1-SSEP1,BOMP1,PNQP1,SSEP1,,,,,,,,,,3,2,tekn0,tepu4,FALSE,29,21,6/6/19,6/5/19,6/6/19,6/5/19,0.925925926
9207,BOMP1-HYDP1,1252,TYPE_32,1561467053730,1561389345000,1,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,tekjb,tepf1,FALSE,26,21,6/25/19,6/24/19,6/25/19,6/24/19,0.925925926
9261,PNQP1-BLRP1,1089,TYPE_32,1560862284867,1560775131000,1697,BGMP1-HBXP1-CTAP1,BGMP1,HBXP1,CTAP1,,,,,,,,,,3,2,tehk0,tdr0x,FALSE,15,9,6/18/19,6/17/19,6/18/19,6/17/19,0.925925926
9510,JAIP1-BHLC1-UDZC1-AMDP1,2165,TYPE_22,1561700464816,1561624699000,84,JAIP1-BHLP1-KHRP1,JAIP1,BHLP1,KHRP1,,,,,,,,,,3,2,tsvc7,ts5d9,FALSE,54,43,6/28/19,6/27/19,6/28/19,6/27/19,0.925925926
9557,BOMP1-GOIC1,268,TYPE_32,1560661205000,1560576264000,1,STRP1-NPWP1,STRP1,NPWP1,,,,,,,,,,,2,1,tekn0,tdsx6,FALSE,22,18,6/16/19,6/15/19,6/16/19,6/15/19,0.925925926
9565,HYDP1-BLRP1,731,TYPE_32,1560352101000,1560270885000,25,HYDP1-GTYP1,HYDP1,GTYP1,,,,,,,,,,,2,1,tepf2,tdr6h,FALSE,16,10,6/12/19,6/11/19,6/12/19,6/11/19,0.925925926
9737,DELP1-LKOC1,2372,TYPE_32,1559573030740,1559493838000,84,DELP1-AGRP1,DELP1,AGRP1,,,,,,,,,,,2,1,ttn9t,tuc80,FALSE,60,55,6/3/19,6/2/19,6/3/19,6/2/19,0.925925926
9823,MAAP1-HYDP1,1182,TYPE_22,1559743074000,1559664470000,1,GDRP1-PGRP1,GDRP1,PGRP1,,,,,,,,,,,2,1,tf2fh,tepus,FALSE,8,13,6/5/19,6/4/19,6/5/19,6/4/19,0.925925926
133,TNRC1-HYDP1,220,TYPE_32,1566206936277,1566127263338,511,SXVP1-BAGP1-KRNP1,SXVP1,BAGP1,KRNP1,,,,,,,,,,3,2,t9x9c,tepf8,FALSE,1,11,8/19/19,8/18/19,8/19/19,8/18/19,0.925925926
762,PNQP1-STVC1-BDQC1-AMDP1,480,TYPE_22,1566707022000,1566631771000,84,PNQP1-VAPP1-BDQP1,PNQP1,VAPP1,BDQP1,,,,,,,,,,3,2,tekd2,ts5d9,FALSE,26,39,8/25/19,8/24/19,8/25/19,8/24/19,0.925925926
802,AMBP1-DELP1,263,TYPE_32,1566446382000,1566369570000,1667,AMBP1,AMBP1,,,,,,,,,,,,1,0,ttqsh,ttn9k,FALSE,64,64,8/22/19,8/21/19,8/22/19,8/21/19,0.925925926
991,NAGP1-LKOC1,694,TYPE_32,1565101676673,1565015730113,1667,NURP1-JHSP1,NURP1,JHSP1,,,,,,,,,,,2,1,tgb07,tuc80,FALSE,37,45,8/6/19,8/5/19,8/6/19,8/5/19,0.925925926
1278,HYDP1-SXVC2,1484,TYPE_22,1565866584000,1565789790000,511,HYDP1-KRNP1-BAGP1,HYDP1,KRNP1,BAGP1,,,,,,,,,,3,2,tepu4,tdpd3,FALSE,16,6,8/15/19,8/14/19,8/15/19,8/14/19,0.925925926
1393,NAGP1-LKOC1,95,TYPE_22,1565873155000,1565791727000,1667,NAGP1-NURP1-JHSP1,NAGP1,NURP1,JHSP1,,,,,,,,,,3,2,tgb07,tuc80,FALSE,30,45,8/15/19,8/14/19,8/15/19,8/14/19,0.925925926
1501,BOMP1-HYDP1,1662,TYPE_32,1566716011000,1566641664000,1,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,tekn0,tepf1,FALSE,26,21,8/25/19,8/24/19,8/25/19,8/24/19,0.925925926
1571,DELP1-IDRP1,1721,TYPE_22,1564817335000,1564740143000,1,JAIP1-CORP1,JAIP1,CORP1,,,,,,,,,,,2,1,ttn9t,tsjcx,FALSE,54,44,8/3/19,8/2/19,8/3/19,8/2/19,0.925925926
1746,DELP1-NAGP1,729,TYPE_22,1566170350000,1566085473000,84,SYNP1-JHSP1-NURP1,SYNP1,JHSP1,NURP1,,,,,,,,,,3,2,ttn9t,tgb07,FALSE,53,37,8/18/19,8/18/19,8/18/19,8/18/19,0.925925926
1990,NAGP1-LKOC1,1441,TYPE_22,1565603432000,1565523714000,1667,NAGP1-NURP1-JHSP1,NAGP1,NURP1,JHSP1,,,,,,,,,,3,2,tgb07,tuc80,FALSE,30,45,8/12/19,8/11/19,8/12/19,8/11/19,0.925925926
2154,HYDP1-BOMP1,1862,TYPE_32,1565093940000,1565012887000,150,HYDP2-SSEP1-PNQP1-BOMP1,HYDP2,SSEP1,PNQP1,BOMP1,,,,,,,,,4,3,tepff,te7u6,FALSE,17,29,8/6/19,8/5/19,8/6/19,8/5/19,0.925925926
2389,BLRP1-TPNP1,2143,TYPE_32,1566206601039,1566133360000,446,BLRP1-BAGP1-KRNP1,BLRP1,BAGP1,KRNP1,,,,,,,,,,3,2,tdr0b,tepwt,FALSE,5,11,8/19/19,8/18/19,8/19/19,8/18/19,0.925925926
2645,DELP1-IDRP1,2224,TYPE_32,1563212851530,1563129416000,31,JAIP1-CORP1,JAIP1,CORP1,,,,,,,,,,,2,1,ttnrp,tsjcn,FALSE,54,44,7/15/19,7/14/19,7/15/19,7/14/19,0.925925926
2691,GNTC1-BLRP1,1193,TYPE_32,1562670093000,1562591758000,593,GDRP1-MULP1,GDRP1,MULP1,,,,,,,,,,,2,1,tfchg,tdr5n,FALSE,8,4,7/9/19,7/8/19,7/9/19,7/8/19,0.925925926
2771,DELP1-KNUP1-LKOC1,32,TYPE_32,1562403449526,1562319116000,84,AGRP1-KNUP1,AGRP1,KNUP1,,,,,,,,,,,2,1,ttn9k,tuc80,FALSE,55,50,7/6/19,7/5/19,7/6/19,7/5/19,0.925925926
2915,BLRP1-HYDP1,1714,TYPE_32,1562659196461,1562580739000,696,BAGP1-KRNP1,BAGP1,KRNP1,,,,,,,,,,,2,1,tdr2d,tepu1,FALSE,6,11,7/9/19,7/8/19,7/9/19,7/8/19,0.925925926
3107,BOMP1-HYDP1,2076,TYPE_32,1563775753458,1563701583000,1,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,tekn0,tepf1,FALSE,26,21,7/22/19,7/21/19,7/22/19,7/21/19,0.925925926
3142,TPNP1-BLRP1,582,TYPE_32,1564283359133,1564198927000,446,HYDP1-KRNP1-BAGP1,HYDP1,KRNP1,BAGP1,,,,,,,,,,3,2,tg05h,tdnw0,FALSE,16,6,7/28/19,7/27/19,7/28/19,7/27/19,0.925925926
3533,HYDP1-NAGP1,894,TYPE_32,1562900053820,1562822628000,221,HYDP1-ADBP1,HYDP1,ADBP1,,,,,,,,,,,2,1,tep9n,tgb0g,FALSE,16,25,7/12/19,7/11/19,7/12/19,7/11/19,0.925925926
3598,BLRP2-VGAP1,1557,TYPE_32,1564022922878,1563942039689,446,MULP1-GDRP1,MULP1,GDRP1,,,,,,,,,,,2,1,tdr09,tfchy,FALSE,4,8,7/25/19,7/24/19,7/25/19,7/24/19,0.925925926
3885,JAIP1-BHLC1-UDZC1-AMDP1,1622,TYPE_22,1563436372070,1563359352000,84,JAIP1-BHLP1-KHRP1,JAIP1,BHLP1,KHRP1,,,,,,,,,,3,2,tsvc7,ts5d9,FALSE,54,43,7/18/19,7/17/19,7/18/19,7/17/19,0.925925926
4324,IDRP1-DELP1,1009,TYPE_32,1562428243000,1562352653000,511,CORP1-JAIP1,CORP1,JAIP1,,,,,,,,,,,2,1,tsn1b,ttn9k,FALSE,44,54,7/6/19,7/5/19,7/6/19,7/5/19,0.925925926
4823,IDRP1-DELP1,1441,TYPE_22,1562898647409,1562819614000,511,IDRP1-CORP1-JAIP1,IDRP1,CORP1,JAIP1,,,,,,,,,,3,2,tsn1b,ttn9k,FALSE,36,54,7/12/19,7/11/19,7/12/19,7/11/19,0.925925926
4922,JAIP1-BHLC1-UDZC1-AMDP1,1387,TYPE_22,1562944545770,1562858481000,84,BHLP1-KHRP1,BHLP1,KHRP1,,,,,,,,,,,2,1,tsvc7,ts5d9,FALSE,47,43,7/12/19,7/11/19,7/12/19,7/11/19,0.925925926
5093,HYDP1-BLRP1,2142,TYPE_32,1562942240000,1562859211660,25,HYDP1-GTYP1,HYDP1,GTYP1,,,,,,,,,,,2,1,tg0nf,tdr6h,FALSE,16,10,7/12/19,7/11/19,7/12/19,7/11/19,0.925925926
5223,MAAP1-VGAP1,790,TYPE_32,1562941798000,1562863614162,227,GDRP1,GDRP1,,,,,,,,,,,,1,0,tf2cv,tfcq1,FALSE,8,8,7/12/19,7/11/19,7/12/19,7/11/19,0.925925926
5256,MAAP1-CJPC1-COKC1,1434,TYPE_22,1563749415000,1563670008000,511,MAAP1-SXVP1,MAAP1,SXVP1,,,,,,,,,,,2,1,tf2fq,t9y32,FALSE,7,1,7/21/19,7/21/19,7/21/19,7/21/19,0.925925926
5294,AMDP1-STVC1-PNQP1,508,TYPE_22,1562972280760,1562888994000,84,BDQP1-VAPP1,BDQP1,VAPP1,,,,,,,,,,,2,1,ts5d9,tekd2,FALSE,39,32,7/12/19,7/12/19,7/12/19,7/12/19,0.925925926
5405,PNQP1-BLRP1,1629,TYPE_32,1562364322000,1562276697000,259,NPWP1-HBXP1-CTAP1,NPWP1,HBXP1,CTAP1,,,,,,,,,,3,2,tekff,tdr4h,FALSE,18,9,7/5/19,7/4/19,7/5/19,7/4/19,0.925925926
5503,PNQP1-HYDP1,2479,TYPE_22,1562925731356,1562851354000,511,PNQP1-SSEP1,PNQP1,SSEP1,,,,,,,,,,,2,1,tekd2,tepu4,FALSE,26,21,7/12/19,7/11/19,7/12/19,7/11/19,0.925925926
6039,MAAP1-HYDP1,849,TYPE_32,1563783546520,1563697606000,1005,GDRP1-PGRP1,GDRP1,PGRP1,,,,,,,,,,,2,1,tf2c3,tepu1,FALSE,8,13,7/22/19,7/21/19,7/22/19,7/21/19,0.925925926
6118,LKOC1-KNUP1-DELP1,580,TYPE_22,1563735142000,1563661498000,84,KNUP1-AGRP1,KNUP1,AGRP1,,,,,,,,,,,2,1,tuc80,ttn9k,FALSE,50,55,7/21/19,7/20/19,7/21/19,7/20/19,0.925925926
6161,BLRP2-PNQP1,2540,TYPE_22,1563753850522,1563666926000,84,CTAP1-HBXP1-BGMP1,CTAP1,HBXP1,BGMP1,,,,,,,,,,3,2,tdr3f,tekd2,FALSE,9,15,7/21/19,7/21/19,7/21/19,7/21/19,0.925925926
6918,HYDP1-BOMP1,2109,TYPE_32,1561040653224,1560959052000,1709,SSEP1-PNQP1,SSEP1,PNQP1,,,,,,,,,,,2,1,teped,te7yp,FALSE,21,26,6/20/19,6/19/19,6/20/19,6/19/19,0.925925926
6976,BLRP1-PNQP1,1568,TYPE_22,1560508677652,1560427454000,1891,BLRP1-CTAP1-HBXP1-NPWP1,BLRP1,CTAP1,HBXP1,NPWP1,,,,,,,,,4,3,tdr66,tek6p,FALSE,5,18,6/14/19,6/13/19,6/14/19,6/13/19,0.925925926
7234,HYDP1-MAAP1,232,TYPE_32,1561617154361,1561535772000,1122,TPNP1-PGRP1-GDRP1,TPNP1,PGRP1,GDRP1,,,,,,,,,,3,2,tepu1,tf2gr,FALSE,19,8,6/27/19,6/26/19,6/27/19,6/26/19,0.925925926
7392,BDQP1-DELP1,2702,TYPE_32,1560232611680,1560146426000,24,KHRP1-BHLP1-JAIP1,KHRP1,BHLP1,JAIP1,,,,,,,,,,3,2,tsh0r,ttncb,FALSE,43,54,6/11/19,6/10/19,6/11/19,6/10/19,0.925925926
7400,BLRP1-HYDP1,2414,TYPE_32,1561048423528,1560967729000,31,BAGP1-KRNP1,BAGP1,KRNP1,,,,,,,,,,,2,1,tdr09,tepgb,FALSE,6,11,6/20/19,6/19/19,6/20/19,6/19/19,0.925925926
