X.SXVP1.,X.SXVP1..1,X0,startloc,endloc,,
KNUP1,HBXP1,1341.253533,50,12,50_12,1341.253533
KNUP1,PGRP1,1092.55319,50,13,50_13,1092.55319
KNUP1,VGAP1,1091.037518,50,14,50_14,1091.037518
KNUP1,BGMP1,1312.50197,50,15,50_15,1312.50197
KNUP1,HYDP1,1033.006693,50,16,50_16,1033.006693
KNUP1,HYDP2,996.9082575,50,17,50_17,996.9082575
KNUP1,NPWP1,1254.623178,50,18,50_18,1254.623178
KNUP1,TPNP1,957.3353423,50,19,50_19,957.3353423
KNUP1,SATP1,1008.612508,50,20,50_20,1008.612508
KNUP1,SSEP1,1063.622507,50,21,50_21,1063.622507
KNUP1,STRP1,1159.351017,50,22,50_22,1159.351017
KNUP1,NDCP1,856.4400083,50,23,50_23,856.4400083
KNUP1,VTZP1,991.8691951,50,24,50_24,991.8691951
KNUP1,ADBP1,770.7123134,50,25,50_25,770.7123134
KNUP1,PNQP1,1095.410642,50,26,50_26,1095.410642
KNUP1,AWBP1,881.8731687,50,27,50_27,881.8731687
KNUP1,MLGP1,760.4752694,50,28,50_28,760.4752694
KNUP1,BOMP1,1092.181068,50,29,50_29,1092.181068
KNUP1,NAGP1,594.6478742,50,30,50_30,594.6478742
KNUP1,DHIP1,837.5697795,50,31,50_31,837.5697795
KNUP1,VAPP1,1019.565844,50,32,50_32,1019.565844
KNUP1,BAMP1,894.4911493,50,33,50_33,894.4911493
KNUP1,RPRP1,567.1265129,50,34,50_34,567.1265129
KNUP1,STVP1,952.8839806,50,35,50_35,952.8839806
KNUP1,IDRP1,615.9802744,50,36,50_36,615.9802744
KNUP1,NURP1,393.5402584,50,37,50_37,393.5402584
KNUP1,SBPP1,638.8999569,50,38,50_38,638.8999569
KNUP1,BDQP1,857.2071532,50,39,50_39,857.2071532
KNUP1,AMDP1,884.7804876,50,40,50_40,884.7804876
KNUP1,KDJP1,732.4727509,50,41,50_41,732.4727509
KNUP1,BHCP1,842.250592,50,42,50_42,842.250592
KNUP1,KHRP1,734.4330687,50,43,50_43,734.4330687
KNUP1,CORP1,611.719765,50,44,50_44,611.719765
KNUP1,JHSP1,220.8150756,50,45,50_45,220.8150756
KNUP1,IXWP1,700.322675,50,46,50_46,700.322675
KNUP1,BHLP1,603.3780994,50,47,50_47,603.3780994
KNUP1,VNSP1,287.3163387,50,48,50_48,287.3163387
KNUP1,AUBP1,422.6161564,50,49,50_49,422.6161564
KNUP1,KNUP1,0,50,50,50_50,0
KNUP1,DBDP1,659.9746309,50,51,50_51,659.9746309
KNUP1,CCUP1,882.5490803,50,52,50_52,882.5490803
KNUP1,SYNP1,266.9234062,50,53,50_53,266.9234062
KNUP1,JAIP1,486.1417974,50,54,50_54,486.1417974
KNUP1,AGRP1,255.3379787,50,55,50_55,255.3379787
KNUP1,AGRP2,291.1185798,50,56,50_56,291.1185798
KNUP1,GKPP1,276.7249105,50,57,50_57,276.7249105
KNUP1,BPCP1,822.4727513,50,58,50_58,822.4727513
KNUP1,MZUP1,482.6987889,50,59,50_59,482.6987889
KNUP1,DELP1,425.2964042,50,60,50_60,425.2964042
KNUP1,DELP3,434.9413544,50,61,50_61,434.9413544
KNUP1,PGHP1,308.6391246,50,62,50_62,308.6391246
KNUP1,NJPP1,793.8499136,50,63,50_63,793.8499136
KNUP1,AMBP1,570.9701581,50,64,50_64,570.9701581
KNUP1,BKSP1,925.3744517,50,65,50_65,925.3744517
KNUP1,GAUP1,1122.610199,50,66,50_66,1122.610199
DBDP1,SXVP1,1615.816388,51,1,51_1,1615.816388
DBDP1,KRIP1,1529.965601,51,2,51_2,1529.965601
DBDP1,BLRP2,1530.106913,51,3,51_3,1530.106913
DBDP1,MULP1,1450.430401,51,4,51_4,1450.430401
DBDP1,BLRP1,1529.906693,51,5,51_5,1529.906693
DBDP1,BAGP1,1443.71302,51,6,51_6,1443.71302
DBDP1,MAAP1,1371.615613,51,7,51_7,1371.615613
DBDP1,GDRP1,1284.061574,51,8,51_8,1284.061574
DBDP1,CTAP1,1504.890064,51,9,51_9,1504.890064
DBDP1,GTYP1,1347.064204,51,10,51_10,1347.064204
DBDP1,KRNP1,1246.494363,51,11,51_11,1246.494363
DBDP1,HBXP1,1523.743235,51,12,51_12,1523.743235
DBDP1,PGRP1,1069.026449,51,13,51_13,1069.026449
DBDP1,VGAP1,1023.645907,51,14,51_14,1023.645907
DBDP1,BGMP1,1530.94456,51,15,51_15,1530.94456
DBDP1,HYDP1,1127.221596,51,16,51_16,1127.221596
DBDP1,HYDP2,1108.338248,51,17,51_17,1108.338248
DBDP1,NPWP1,1503.876635,51,18,51_18,1503.876635
DBDP1,TPNP1,1064.867603,51,19,51_19,1064.867603
DBDP1,SATP1,940.0573963,51,20,51_20,940.0573963
DBDP1,SSEP1,1298.234134,51,21,51_21,1298.234134
DBDP1,STRP1,1461.059775,51,22,51_22,1461.059775
DBDP1,NDCP1,1081.44085,51,23,51_23,1081.44085
DBDP1,VTZP1,780.7592162,51,24,51_24,780.7592162
DBDP1,ADBP1,949.4090759,51,25,51_25,949.4090759
DBDP1,PNQP1,1441.874114,51,26,51_26,1441.874114
DBDP1,AWBP1,1223.10259,51,27,51_27,1223.10259
DBDP1,MLGP1,1058.090694,51,28,51_28,1058.090694
DBDP1,BOMP1,1479.053757,51,29,51_29,1479.053757
DBDP1,NAGP1,834.4109152,51,30,51_30,834.4109152
DBDP1,DHIP1,1248.228517,51,31,51_31,1248.228517
DBDP1,VAPP1,1453.668074,51,32,51_32,1453.668074
DBDP1,BAMP1,537.3390283,51,33,51_33,537.3390283
DBDP1,RPRP1,586.432737,51,34,51_34,586.432737
DBDP1,STVP1,1418.647957,51,35,51_35,1418.647957
DBDP1,IDRP1,1091.043044,51,36,51_36,1091.043044
DBDP1,NURP1,747.9346753,51,37,51_37,747.9346753
DBDP1,SBPP1,378.6229768,51,38,51_38,378.6229768
DBDP1,BDQP1,1365.018799,51,39,51_39,1365.018799
DBDP1,AMDP1,1422.741133,51,40,51_40,1422.741133
DBDP1,KDJP1,247.0232011,51,41,51_41,247.0232011
DBDP1,BHCP1,303.4487387,51,42,51_42,303.4487387
DBDP1,KHRP1,1305.432058,51,43,51_43,1305.432058
DBDP1,CORP1,1208.282484,51,44,51_44,1208.282484
DBDP1,JHSP1,829.0571045,51,45,51_45,829.0571045
DBDP1,IXWP1,113.9452827,51,46,51_46,113.9452827
DBDP1,BHLP1,1216.556617,51,47,51_47,1216.556617
DBDP1,VNSP1,372.6648239,51,48,51_48,372.6648239
DBDP1,AUBP1,237.3921425,51,49,51_49,237.3921425
DBDP1,KNUP1,659.9746309,51,50,51_50,659.9746309
DBDP1,DBDP1,9.50E-05,51,51,51_51,0.000095
DBDP1,CCUP1,226.0523524,51,52,51_52,226.0523524
DBDP1,SYNP1,926.4234783,51,53,51_53,926.4234783
DBDP1,JAIP1,1138.227451,51,54,51_54,1138.227451
DBDP1,AGRP1,915.11071,51,55,51_55,915.11071
DBDP1,AGRP2,951.0127334,51,56,51_56,951.0127334
DBDP1,GKPP1,459.727293,51,57,51_57,459.727293
DBDP1,BPCP1,184.3797956,51,58,51_58,184.3797956
DBDP1,MZUP1,288.2179091,51,59,51_59,288.2179091
DBDP1,DELP1,1081.324756,51,60,51_60,1081.324756
DBDP1,DELP3,1080.941583,51,61,51_61,1080.941583
DBDP1,PGHP1,891.898513,51,62,51_62,891.898513
DBDP1,NJPP1,371.0323075,51,63,51_63,371.0323075
DBDP1,AMBP1,1191.014663,51,64,51_64,1191.014663
DBDP1,BKSP1,430.6660814,51,65,51_65,430.6660814
DBDP1,GAUP1,598.0839521,51,66,51_66,598.0839521
CCUP1,SXVP1,1622.688709,52,1,52_1,1622.688709
CCUP1,KRIP1,1543.276583,52,2,52_2,1543.276583
CCUP1,BLRP2,1551.09113,52,3,52_3,1551.09113
CCUP1,MULP1,1466.658676,52,4,52_4,1466.658676
CCUP1,BLRP1,1560.484382,52,5,52_5,1560.484382
CCUP1,BAGP1,1475.354981,52,6,52_6,1475.354981
CCUP1,MAAP1,1363.404812,52,7,52_7,1363.404812
CCUP1,GDRP1,1291.373394,52,8,52_8,1291.373394
CCUP1,CTAP1,1558.837542,52,9,52_9,1558.837542
CCUP1,GTYP1,1396.595972,52,10,52_10,1396.595972
CCUP1,KRNP1,1303.3522,52,11,52_11,1303.3522
CCUP1,HBXP1,1602.759052,52,12,52_12,1602.759052
CCUP1,PGRP1,1107.826152,52,13,52_13,1107.826152
CCUP1,VGAP1,1050.886521,52,14,52_14,1050.886521
CCUP1,BGMP1,1620.829745,52,15,52_15,1620.829745
CCUP1,HYDP1,1200.559443,52,16,52_16,1200.559443
CCUP1,HYDP2,1188.544066,52,17,52_17,1188.544066
CCUP1,NPWP1,1604.187193,52,18,52_18,1604.187193
CCUP1,TPNP1,1147.352969,52,19,52_19,1147.352969
CCUP1,SATP1,975.4334526,52,20,52_20,975.4334526
CCUP1,SSEP1,1403.439443,52,21,52_21,1403.439443
CCUP1,STRP1,1578.514922,52,22,52_22,1578.514922
CCUP1,NDCP1,1197.253369,52,23,52_23,1197.253369
CCUP1,VTZP1,780.4760966,52,24,52_24,780.4760966
CCUP1,ADBP1,1063.393581,52,25,52_25,1063.393581
CCUP1,PNQP1,1572.819684,52,26,52_26,1572.819684
CCUP1,AWBP1,1361.82839,52,27,52_27,1361.82839
CCUP1,MLGP1,1195.054372,52,28,52_28,1195.054372
CCUP1,BOMP1,1620.041374,52,29,52_29,1620.041374
CCUP1,NAGP1,976.6265025,52,30,52_30,976.6265025
CCUP1,DHIP1,1403.799553,52,31,52_31,1403.799553
CCUP1,VAPP1,1608.371139,52,32,52_32,1608.371139
CCUP1,BAMP1,514.9693582,52,33,52_33,514.9693582
CCUP1,RPRP1,710.6374048,52,34,52_34,710.6374048
CCUP1,STVP1,1582.78741,52,35,52_35,1582.78741
CCUP1,IDRP1,1268.485475,52,36,52_36,1268.485475
CCUP1,NURP1,925.2659144,52,37,52_37,925.2659144
CCUP1,SBPP1,468.0046509,52,38,52_38,468.0046509
CCUP1,BDQP1,1541.463109,52,39,52_39,1541.463109
CCUP1,AMDP1,1605.72762,52,40,52_40,1605.72762
CCUP1,KDJP1,276.1446515,52,41,52_41,276.1446515
CCUP1,BHCP1,239.6481888,52,42,52_42,239.6481888
CCUP1,KHRP1,1499.096591,52,43,52_43,1499.096591
CCUP1,CORP1,1409.921611,52,44,52_44,1409.921611
CCUP1,JHSP1,1041.252071,52,45,52_45,1041.252071
CCUP1,IXWP1,200.0519363,52,46,52_46,200.0519363
CCUP1,BHLP1,1422.190604,52,47,52_47,1422.190604
CCUP1,VNSP1,595.9217245,52,48,52_48,595.9217245
CCUP1,AUBP1,461.359707,52,49,52_49,461.359707
CCUP1,KNUP1,882.5490803,52,50,52_50,882.5490803
CCUP1,DBDP1,226.0523524,52,51,52_51,226.0523524
CCUP1,CCUP1,0,52,52,52_52,0
CCUP1,SYNP1,1147.932513,52,53,52_53,1147.932513
CCUP1,JAIP1,1355.571257,52,54,52_54,1355.571257
CCUP1,AGRP1,1137.884494,52,55,52_55,1137.884494
CCUP1,AGRP2,1173.60615,52,56,52_56,1173.60615
CCUP1,GKPP1,684.1719628,52,57,52_57,684.1719628
CCUP1,BPCP1,156.613644,52,58,52_58,156.613644
CCUP1,MZUP1,497.3166872,52,59,52_59,497.3166872
CCUP1,DELP1,1305.680528,52,60,52_60,1305.680528
CCUP1,DELP3,1306.490486,52,61,52_61,1306.490486
CCUP1,PGHP1,1117.58593,52,62,52_62,1117.58593
CCUP1,NJPP1,450.6274634,52,63,52_63,450.6274634
CCUP1,AMBP1,1416.952776,52,64,52_64,1416.952776
CCUP1,BKSP1,439.4913749,52,65,52_65,439.4913749
CCUP1,GAUP1,543.7979762,52,66,52_66,543.7979762
SYNP1,SXVP1,1702.528339,53,1,53_1,1702.528339
SYNP1,KRIP1,1609.756656,53,2,53_2,1609.756656
SYNP1,BLRP2,1580.228255,53,3,53_3,1580.228255
SYNP1,MULP1,1537.291616,53,4,53_4,1537.291616
SYNP1,BLRP1,1542.363932,53,5,53_5,1542.363932
SYNP1,BAGP1,1472.604714,53,6,53_6,1472.604714
SYNP1,MAAP1,1567.63223,53,7,53_7,1567.63223
SYNP1,GDRP1,1447.417861,53,8,53_8,1447.417861
SYNP1,CTAP1,1428.213077,53,9,53_9,1428.213077
SYNP1,GTYP1,1331.050003,53,10,53_10,1331.050003
SYNP1,KRNP1,1232.858378,53,11,53_11,1232.858378
SYNP1,HBXP1,1334.510574,53,12,53_12,1334.510574
SYNP1,PGRP1,1191.721961,53,13,53_13,1191.721961
SYNP1,VGAP1,1206.267003,53,14,53_14,1206.267003
SYNP1,BGMP1,1290.919279,53,15,53_15,1290.919279
SYNP1,HYDP1,1091.552444,53,16,53_16,1091.552444
SYNP1,HYDP2,1052.164347,53,17,53_17,1052.164347
SYNP1,NPWP1,1222.24378,53,18,53_18,1222.24378
SYNP1,TPNP1,1019.010917,53,19,53_19,1019.010917
SYNP1,SATP1,1132.28123,53,20,53_20,1132.28123
SYNP1,SSEP1,1054.766567,53,21,53_21,1054.766567
SYNP1,STRP1,1107.749686,53,22,53_22,1107.749686
SYNP1,NDCP1,877.9557153,53,23,53_23,877.9557153
SYNP1,VTZP1,1162.355252,53,24,53_24,1162.355252
SYNP1,ADBP1,828.8320284,53,25,53_25,828.8320284
SYNP1,PNQP1,1025.102076,53,26,53_26,1025.102076
SYNP1,AWBP1,837.3884402,53,27,53_27,837.3884402
SYNP1,MLGP1,759.8073303,53,28,53_28,759.8073303
SYNP1,BOMP1,999.3112347,53,29,53_29,999.3112347
SYNP1,NAGP1,662.8651165,53,30,53_30,662.8651165
SYNP1,DHIP1,756.6959523,53,31,53_31,756.6959523
SYNP1,VAPP1,904.4202131,53,32,53_32,904.4202131
SYNP1,BAMP1,1110.233888,53,33,53_33,1110.233888
SYNP1,RPRP1,735.7490095,53,34,53_34,735.7490095
SYNP1,STVP1,823.2228973,53,35,53_35,823.2228973
SYNP1,IDRP1,527.333864,53,36,53_36,527.333864
SYNP1,NURP1,472.7900273,53,37,53_37,472.7900273
SYNP1,SBPP1,865.0510306,53,38,53_38,865.0510306
SYNP1,BDQP1,707.1898508,53,39,53_39,707.1898508
SYNP1,AMDP1,710.0115128,53,40,53_40,710.0115128
SYNP1,KDJP1,982.8177479,53,41,53_41,982.8177479
SYNP1,BHCP1,1093.171868,53,42,53_42,1093.171868
SYNP1,KHRP1,545.7117025,53,43,53_43,545.7117025
SYNP1,CORP1,411.3948578,53,44,53_44,411.3948578
SYNP1,JHSP1,179.1391905,53,45,53_45,179.1391905
SYNP1,IXWP1,962.2316673,53,46,53_46,962.2316673
SYNP1,BHLP1,385.7967777,53,47,53_47,385.7967777
SYNP1,VNSP1,553.9422944,53,48,53_48,553.9422944
SYNP1,AUBP1,689.2141905,53,49,53_49,689.2141905
SYNP1,KNUP1,266.9234062,53,50,53_50,266.9234062
SYNP1,DBDP1,926.4234783,53,51,53_51,926.4234783
SYNP1,CCUP1,1147.932513,53,52,53_52,1147.932513
SYNP1,SYNP1,0,53,53,53_53,0
SYNP1,JAIP1,227.2604323,53,54,53_54,227.2604323
SYNP1,AGRP1,32.74712563,53,55,53_55,32.74712563
SYNP1,AGRP2,36.65038061,53,56,53_56,36.65038061
SYNP1,GKPP1,524.4488118,53,57,53_57,524.4488118
SYNP1,BPCP1,1089.163986,53,58,53_58,1089.163986
SYNP1,MZUP1,739.9792423,53,59,53_59,739.9792423
SYNP1,DELP1,178.5093026,53,60,53_60,178.5093026
SYNP1,DELP3,215.1435699,53,61,53_61,215.1435699
SYNP1,PGHP1,261.6335316,53,62,53_62,261.6335316
SYNP1,NJPP1,1043.804606,53,63,53_63,1043.804606
SYNP1,AMBP1,377.5930805,53,64,53_64,377.5930805
SYNP1,BKSP1,1178.324255,53,65,53_65,1178.324255
SYNP1,GAUP1,1374.455191,53,66,53_66,1374.455191
JAIP1,SXVP1,1706.64408,54,1,54_1,1706.64408
JAIP1,KRIP1,1616.900481,54,2,54_2,1616.900481
JAIP1,BLRP2,1581.534812,54,3,54_3,1581.534812
JAIP1,MULP1,1550.321809,54,4,54_4,1550.321809
JAIP1,BLRP1,1536.250156,54,5,54_5,1536.250156
JAIP1,BAGP1,1474.987358,54,6,54_6,1474.987358
JAIP1,MAAP1,1605.668416,54,7,54_7,1605.668416
JAIP1,GDRP1,1484.977129,54,8,54_8,1484.977129
JAIP1,CTAP1,1405.950906,54,9,54_9,1405.950906
JAIP1,GTYP1,1331.870641,54,10,54_10,1331.870641
JAIP1,KRNP1,1242.623131,54,11,54_11,1242.623131
JAIP1,HBXP1,1287.999477,54,12,54_12,1287.999477
JAIP1,PGRP1,1240.161562,54,13,54_13,1240.161562
JAIP1,VGAP1,1267.739621,54,14,54_14,1267.739621
JAIP1,BGMP1,1233.18068,54,15,54_15,1233.18068
JAIP1,HYDP1,1110.015249,54,16,54_16,1110.015249
JAIP1,HYDP2,1069.780046,54,17,54_17,1069.780046
JAIP1,NPWP1,1157.683981,54,18,54_18,1157.683981
JAIP1,TPNP1,1043.726614,54,19,54_19,1043.726614
JAIP1,SATP1,1203.540056,54,20,54_20,1203.540056
JAIP1,SSEP1,1017.730299,54,21,54_21,1017.730299
JAIP1,STRP1,1031.21501,54,22,54_22,1031.21501
JAIP1,NDCP1,877.8203586,54,23,54_23,877.8203586
JAIP1,VTZP1,1272.159878,54,24,54_24,1272.159878
JAIP1,ADBP1,862.9693591,54,25,54_25,862.9693591
JAIP1,PNQP1,936.0639779,54,26,54_26,936.0639779
JAIP1,AWBP1,783.0674015,54,27,54_27,783.0674015
JAIP1,MLGP1,750.8463103,54,28,54_28,750.8463103
JAIP1,BOMP1,891.6167227,54,29,54_29,891.6167227
JAIP1,NAGP1,721.0781632,54,30,54_30,721.0781632
JAIP1,DHIP1,676.16425,54,31,54_31,676.16425
JAIP1,VAPP1,781.6461325,54,32,54_32,781.6461325
JAIP1,BAMP1,1261.135048,54,33,54_33,1261.135048
JAIP1,RPRP1,862.9053709,54,34,54_34,862.9053709
JAIP1,STVP1,691.8638377,54,35,54_35,691.8638377
JAIP1,IDRP1,470.1721392,54,36,54_36,470.1721392
JAIP1,NURP1,568.3025612,54,37,54_37,568.3025612
JAIP1,SBPP1,1031.412135,54,38,54_38,1031.412135
JAIP1,BDQP1,564.5113964,54,39,54_39,564.5113964
JAIP1,AMDP1,542.8154707,54,40,54_40,542.8154707
JAIP1,KDJP1,1169.851462,54,41,54_41,1169.851462
JAIP1,BHCP1,1279.468127,54,42,54_42,1279.468127
JAIP1,KHRP1,377.3561772,54,43,54_43,377.3561772
JAIP1,CORP1,248.6026361,54,44,54_44,248.6026361
JAIP1,JHSP1,321.65338,54,45,54_45,321.65338
JAIP1,IXWP1,1164.160222,54,46,54_46,1164.160222
JAIP1,BHLP1,203.4191496,54,47,54_47,203.4191496
JAIP1,VNSP1,768.5918247,54,48,54_48,768.5918247
JAIP1,AUBP1,902.7920858,54,49,54_49,902.7920858
JAIP1,KNUP1,486.1417974,54,50,54_50,486.1417974
JAIP1,DBDP1,1138.227451,54,51,54_51,1138.227451
JAIP1,CCUP1,1355.571257,54,52,54_52,1355.571257
JAIP1,SYNP1,227.2604323,54,53,54_53,227.2604323
JAIP1,JAIP1,0,54,54,54_54,0
JAIP1,AGRP1,251.4133025,54,55,54_55,251.4133025
JAIP1,AGRP2,218.9449389,54,56,54_56,218.9449389
JAIP1,GKPP1,751.0562801,54,57,54_57,751.0562801
JAIP1,BPCP1,1306.457034,54,58,54_58,1306.457034
JAIP1,MZUP1,965.390857,54,59,54_59,965.390857
JAIP1,DELP1,195.4859589,54,60,54_60,195.4859589
JAIP1,DELP3,260.6988592,54,61,54_61,260.6988592
JAIP1,PGHP1,442.0467526,54,62,54_62,442.0467526
JAIP1,NJPP1,1270.817006,54,63,54_63,1270.817006
JAIP1,AMBP1,394.1461673,54,64,54_64,394.1461673
JAIP1,BKSP1,1405.042242,54,65,54_65,1405.042242
JAIP1,GAUP1,1601.386491,54,66,54_66,1601.386491
AGRP1,SXVP1,1726.957732,55,1,55_1,1726.957732
AGRP1,KRIP1,1633.988643,55,2,55_2,1633.988643
AGRP1,BLRP2,1605.047435,55,3,55_3,1605.047435
AGRP1,MULP1,1561.028837,55,4,55_4,1561.028837
AGRP1,BLRP1,1567.903582,55,5,55_5,1567.903582
AGRP1,BAGP1,1497.447525,55,6,55_6,1497.447525
AGRP1,MAAP1,1588.679843,55,7,55_7,1588.679843
AGRP1,GDRP1,1468.684449,55,8,55_8,1468.684449
AGRP1,CTAP1,1455.252986,55,9,55_9,1455.252986
AGRP1,GTYP1,1356.228728,55,10,55_10,1356.228728
AGRP1,KRNP1,1257.359438,55,11,55_11,1257.359438
AGRP1,HBXP1,1363.446114,55,12,55_12,1363.446114
AGRP1,PGRP1,1212.205526,55,13,55_13,1212.205526
AGRP1,VGAP1,1225.143413,55,14,55_14,1225.143413
AGRP1,BGMP1,1320.619075,55,15,55_15,1320.619075
AGRP1,HYDP1,1115.495444,55,16,55_16,1115.495444
AGRP1,HYDP2,1076.285183,55,17,55_17,1076.285183
AGRP1,NPWP1,1252.412848,55,18,55_18,1252.412848
AGRP1,TPNP1,1042.508844,55,19,55_19,1042.508844
AGRP1,SATP1,1150.083181,55,20,55_20,1150.083181
AGRP1,SSEP1,1083.434844,55,21,55_21,1083.434844
AGRP1,STRP1,1138.663426,55,22,55_22,1138.663426
AGRP1,NDCP1,904.1938403,55,23,55_23,904.1938403
AGRP1,VTZP1,1174.506942,55,24,55_24,1174.506942
AGRP1,ADBP1,851.9919404,55,25,55_25,851.9919404
AGRP1,PNQP1,1056.649028,55,26,55_26,1056.649028
AGRP1,AWBP1,867.5567914,55,27,55_27,867.5567914
AGRP1,MLGP1,787.1781873,55,28,55_28,787.1781873
AGRP1,BOMP1,1031.511587,55,29,55_29,1031.511587
AGRP1,NAGP1,684.2242034,55,30,55_30,684.2242034
AGRP1,DHIP1,788.2581414,55,31,55_31,788.2581414
AGRP1,VAPP1,937.002546,55,32,55_32,937.002546
AGRP1,BAMP1,1115.139366,55,33,55_33,1115.139366
AGRP1,RPRP1,746.6196325,55,34,55_34,746.6196325
AGRP1,STVP1,855.9330021,55,35,55_35,855.9330021
AGRP1,IDRP1,558.5910466,55,36,55_36,558.5910466
AGRP1,NURP1,491.0767537,55,37,55_37,491.0767537
AGRP1,SBPP1,867.383457,55,38,55_38,867.383457
AGRP1,BDQP1,739.9239994,55,39,55_39,739.9239994
AGRP1,AMDP1,742.3574381,55,40,55_40,742.3574381
AGRP1,KDJP1,979.5765771,55,41,55_41,979.5765771
AGRP1,BHCP1,1089.875168,55,42,55_42,1089.875168
AGRP1,KHRP1,577.8090664,55,43,55_43,577.8090664
AGRP1,CORP1,443.3053655,55,44,55_44,443.3053655
AGRP1,JHSP1,198.0778828,55,45,55_45,198.0778828
AGRP1,IXWP1,954.5191712,55,46,55_46,954.5191712
AGRP1,BHLP1,416.6597297,55,47,55_47,416.6597297
AGRP1,VNSP1,542.4723331,55,48,55_48,542.4723331
AGRP1,AUBP1,677.7185919,55,49,55_49,677.7185919
AGRP1,KNUP1,255.3379787,55,50,55_50,255.3379787
AGRP1,DBDP1,915.11071,55,51,55_51,915.11071
AGRP1,CCUP1,1137.884494,55,52,55_52,1137.884494
AGRP1,SYNP1,32.74712563,55,53,55_53,32.74712563
AGRP1,JAIP1,251.4133025,55,54,55_54,251.4133025
AGRP1,AGRP1,0.000134414,55,55,55_55,0.000134414
AGRP1,AGRP2,36.13782098,55,56,55_56,36.13782098
AGRP1,GKPP1,504.2013176,55,57,55_57,504.2013176
AGRP1,BPCP1,1075.14421,55,58,55_58,1075.14421
AGRP1,MZUP1,721.0010301,55,59,55_59,721.0010301
AGRP1,DELP1,175.0834198,55,60,55_60,175.0834198
AGRP1,DELP3,202.1972675,55,61,55_61,202.1972675
AGRP1,PGHP1,229.058968,55,62,55_62,229.058968
AGRP1,NJPP1,1022.242378,55,63,55_63,1022.242378
AGRP1,AMBP1,361.2456904,55,64,55_64,361.2456904
AGRP1,BKSP1,1157.327202,55,65,55_65,1157.327202
AGRP1,GAUP1,1352.983015,55,66,55_66,1352.983015
AGRP2,SXVP1,1736.936114,56,1,56_1,1736.936114
AGRP2,KRIP1,1644.283597,56,2,56_2,1644.283597
AGRP2,BLRP2,1614.413568,56,3,56_3,1614.413568
AGRP2,MULP1,1572.087814,56,4,56_4,1572.087814
AGRP2,BLRP1,1576.079463,56,5,56_5,1576.079463
AGRP2,BAGP1,1506.785996,56,6,56_6,1506.785996
AGRP2,MAAP1,1603.49772,56,7,56_7,1603.49772
AGRP2,GDRP1,1483.222984,56,8,56_8,1483.222984
AGRP2,CTAP1,1460.742145,56,9,56_9,1460.742145
AGRP2,GTYP1,1365.03457,56,10,56_10,1365.03457
AGRP2,KRNP1,1267.27309,56,11,56_11,1267.27309
AGRP2,HBXP1,1364.968502,56,12,56_12,1364.968502
AGRP2,PGRP1,1227.767476,56,13,56_13,1227.767476
AGRP2,VGAP1,1242.64913,56,14,56_14,1242.64913
AGRP2,BGMP1,1320.276408,56,15,56_15,1320.276408
AGRP2,HYDP1,1126.294718,56,16,56_16,1126.294718
AGRP2,HYDP2,1086.819495,56,17,56_17,1086.819495
AGRP2,NPWP1,1250.82399,56,18,56_18,1250.82399
AGRP2,TPNP1,1053.987322,56,19,56_19,1053.987322
AGRP2,SATP1,1168.811675,56,20,56_20,1168.811675
AGRP2,SSEP1,1085.638635,56,21,56_21,1085.638635
AGRP2,STRP1,1134.857503,56,22,56_22,1134.857503
AGRP2,NDCP1,911.2814787,56,23,56_23,911.2814787
AGRP2,VTZP1,1198.777695,56,24,56_24,1198.777695
AGRP2,ADBP1,864.0030043,56,25,56_25,864.0030043
AGRP2,PNQP1,1050.589823,56,26,56_26,1050.589823
AGRP2,AWBP1,866.1197743,56,27,56_27,866.1197743
AGRP2,MLGP1,792.2089413,56,28,56_28,792.2089413
AGRP2,BOMP1,1022.372581,56,29,56_29,1022.372581
AGRP2,NAGP1,698.7413405,56,30,56_30,698.7413405
AGRP2,DHIP1,782.2935019,56,31,56_31,782.2935019
AGRP2,VAPP1,925.0918434,56,32,56_32,925.0918434
AGRP2,BAMP1,1144.795558,56,33,56_33,1144.795558
AGRP2,RPRP1,771.9362784,56,34,56_34,771.9362784
AGRP2,STVP1,842.312302,56,35,56_35,842.312302
AGRP2,IDRP1,554.0292614,56,36,56_36,554.0292614
AGRP2,NURP1,509.3218664,56,37,56_37,509.3218664
AGRP2,SBPP1,898.5228437,56,38,56_38,898.5228437
AGRP2,BDQP1,723.9384391,56,39,56_39,723.9384391
AGRP2,AMDP1,722.3867803,56,40,56_40,722.3867803
AGRP2,KDJP1,1013.352877,56,41,56_41,1013.352877
AGRP2,BHCP1,1123.686069,56,42,56_42,1123.686069
AGRP2,KHRP1,556.7862467,56,43,56_43,556.7862467
AGRP2,CORP1,421.7938738,56,44,56_44,421.7938738
AGRP2,JHSP1,215.7284819,56,45,56_45,215.7284819
AGRP2,IXWP1,989.7283934,56,46,56_46,989.7283934
AGRP2,BHLP1,392.0829302,56,47,56_47,392.0829302
AGRP2,VNSP1,578.3548072,56,48,56_48,578.3548072
AGRP2,AUBP1,713.6242647,56,49,56_49,713.6242647
AGRP2,KNUP1,291.1185798,56,50,56_50,291.1185798
AGRP2,DBDP1,951.0127334,56,51,56_51,951.0127334
AGRP2,CCUP1,1173.60615,56,52,56_52,1173.60615
AGRP2,SYNP1,36.65038061,56,53,56_53,36.65038061
AGRP2,JAIP1,218.9449389,56,54,56_54,218.9449389
AGRP2,AGRP1,36.13782098,56,55,56_55,36.13782098
