stop_sequence,hub_code,actual_in_timestamp,actual_out_timestamp,id
1,AMBP1,1.57E+12,1.57E+12,779
8,ADBP1,1.57E+12,1.57E+12,805
4,JHSP1,1.57E+12,1.57E+12,846
3,IDRP1,1.57E+12,1.57E+12,934
13,GDRP1,1.57E+12,1.57E+12,992
3,CTAP1,1.57E+12,1.57E+12,1033
3,VAPP1,1.57E+12,1.57E+12,1058
4,VTZP1,1.57E+12,1.57E+12,1073
1,KHRP1,1.57E+12,1.57E+12,1119
1,KRIP1,1.57E+12,1.57E+12,1164
1,AGRP1,1.57E+12,1.57E+12,1169
2,IDRP1,1.57E+12,1.57E+12,1206
3,HBXP1,1.57E+12,1.57E+12,1225
5,PGRP1,1.57E+12,1.57E+12,1255
11,SXVP1,1.57E+12,1.57E+12,1291
2,VAPP1,1.57E+12,1.57E+12,1338
3,GTYP1,1.57E+12,1.57E+12,1365
3,PNQP1,1.57E+12,1.57E+12,1368
1,NJPP1,1.57E+12,1.57E+12,1394
7,NPWP1,1.57E+12,1.57E+12,1536
2,HBXP1,1.57E+12,1.57E+12,1542
3,AGRP2,1.57E+12,1.57E+12,1548
4,CTAP1,1.57E+12,1.57E+12,1659
4,NDCP1,1.57E+12,1.57E+12,1676
1,PGRP1,1.57E+12,1.57E+12,1687
10,JHSP1,1.57E+12,1.57E+12,1733
2,BHLP1,1.57E+12,1.57E+12,1754
4,AWBP1,1.57E+12,1.57E+12,1760
7,ADBP1,1.57E+12,1.57E+12,1774
1,PGRP1,1.57E+12,1.57E+12,1797
2,IDRP1,1.57E+12,1.57E+12,1807
11,AMDP1,1.57E+12,1.57E+12,1839
4,PNQP1,1.57E+12,1.57E+12,1941
3,JHSP1,1.57E+12,1.57E+12,1952
5,VGAP1,1.57E+12,1.57E+12,1969
1,KRIP1,1.57E+12,1.57E+12,1981
5,PGRP1,1.57E+12,1.57E+12,2079
7,HBXP1,1.57E+12,1.57E+12,2093
3,RPRP1,1.57E+12,1.57E+12,2126
4,BDQP1,1.57E+12,1.57E+12,2134
3,TPNP1,1.57E+12,1.57E+12,2174
5,VTZP1,1.57E+12,1.57E+12,2190
5,VTZP1,1.57E+12,1.57E+12,2197
1,PGRP1,1.57E+12,1.57E+12,2298
4,VGAP1,1.57E+12,1.57E+12,2379
3,NPWP1,1.57E+12,1.57E+12,2380
1,BLRP1,1.57E+12,1.57E+12,2389
4,PNQP1,1.57E+12,1.57E+12,5
7,NURP1,1.57E+12,1.57E+12,93
5,ADBP1,1.57E+12,1.57E+12,107
5,IDRP1,1.57E+12,1.57E+12,131
4,KNUP1,1.57E+12,1.57E+12,153
6,AGRP2,1.57E+12,1.57E+12,191
2,KRIP1,1.57E+12,1.57E+12,200
1,KRIP1,1.57E+12,1.57E+12,245
8,DELP1,1.57E+12,1.57E+12,269
3,PNQP1,1.57E+12,1.57E+12,295
9,IXWP1,1.57E+12,1.57E+12,347
3,DELP1,1.57E+12,1.57E+12,358
2,BDQP1,1.57E+12,1.57E+12,369
3,IDRP1,1.57E+12,1.57E+12,369
10,JAIP1,1.57E+12,1.57E+12,426
3,PNQP1,1.57E+12,1.57E+12,450
9,VAPP1,1.57E+12,1.57E+12,452
3,NURP1,1.57E+12,1.57E+12,463
4,TPNP1,1.57E+12,1.57E+12,533
3,GTYP1,1.57E+12,1.57E+12,561
1,DELP1,1.57E+12,1.57E+12,601
5,NAGP1,1.57E+12,1.57E+12,648
2,JAIP1,1.57E+12,1.57E+12,656
5,ADBP1,1.57E+12,1.57E+12,680
9,NAGP1,1.57E+12,1.57E+12,697
4,VAPP1,1.57E+12,1.57E+12,747
2,BGMP1,1.57E+12,1.57E+12,776
1,HYDP2,1.57E+12,1.57E+12,828
8,ADBP1,1.57E+12,1.57E+12,885
2,DHIP1,1.57E+12,1.57E+12,952
2,PNQP1,1.57E+12,1.57E+12,996
6,VAPP1,1.57E+12,1.57E+12,1166
2,KNUP1,1.57E+12,1.57E+12,1186
4,CTAP1,1.57E+12,1.57E+12,1225
6,CORP1,1.57E+12,1.57E+12,1259
5,NAGP1,1.57E+12,1.57E+12,1324
5,KHRP1,1.57E+12,1.57E+12,1342
2,SYNP1,1.57E+12,1.57E+12,1397
4,NURP1,1.57E+12,1.57E+12,1408
2,JAIP1,1.57E+12,1.57E+12,1413
5,NURP1,1.57E+12,1.57E+12,1531
3,NPWP1,1.57E+12,1.57E+12,1542
5,NAGP1,1.57E+12,1.57E+12,1547
5,VNSP1,1.57E+12,1.57E+12,1555
2,SSEP1,1.57E+12,1.57E+12,1563
5,PNQP1,1.57E+12,1.57E+12,1624
5,NAGP1,1.57E+12,1.57E+12,1675
4,JHSP1,1.57E+12,1.57E+12,1695
7,DELP1,1.57E+12,1.57E+12,1707
2,MULP1,1.57E+12,1.57E+12,1736
8,TPNP1,1.57E+12,1.57E+12,1774
2,SSEP1,1.57E+12,1.57E+12,1826
4,NAGP1,1.57E+12,1.57E+12,1878
1,DELP1,1.57E+12,1.57E+12,2084
6,VTZP1,1.57E+12,1.57E+12,2104
3,VTZP1,1.57E+12,1.57E+12,2119
7,BAMP1,1.57E+12,1.57E+12,2221
4,KHRP1,1.57E+12,1.57E+12,2245
2,SSEP1,1.57E+12,1.57E+12,2255
1,PNQP1,1.57E+12,1.57E+12,2257
1,KRIP1,1.57E+12,1.57E+12,2273
9,AGRP2,1.57E+12,1.57E+12,2301
3,NDCP1,1.57E+12,1.57E+12,57
6,RPRP1,1.57E+12,1.57E+12,58
10,JHSP1,1.57E+12,1.57E+12,228
2,PNQP1,1.57E+12,1.57E+12,230
2,BAMP1,1.57E+12,1.57E+12,314
6,AUBP1,1.57E+12,1.57E+12,331
9,DELP1,1.57E+12,1.57E+12,496
7,ADBP1,1.57E+12,1.57E+12,511
1,AWBP1,1.57E+12,1.57E+12,519
7,AGRP2,1.57E+12,1.57E+12,531
4,HBXP1,1.57E+12,1.57E+12,548
3,BHLP1,1.57E+12,1.57E+12,630
5,HYDP2,1.57E+12,1.57E+12,649
6,NAGP1,1.57E+12,1.57E+12,652
2,KNUP1,1.57E+12,1.57E+12,666
7,ADBP1,1.57E+12,1.57E+12,711
9,GDRP1,1.57E+12,1.57E+12,962
7,NJPP1,1.57E+12,1.57E+12,978
1,AMDP1,1.57E+12,1.57E+12,1046
2,VTZP1,1.57E+12,1.57E+12,1114
2,BHLP1,1.57E+12,1.57E+12,1119
2,CTAP1,1.57E+12,1.57E+12,1124
2,KNUP1,1.57E+12,1.57E+12,1169
10,DELP1,1.57E+12,1.57E+12,1192
4,CTAP1,1.57E+12,1.57E+12,1205
7,KHRP1,1.57E+12,1.57E+12,1259
6,GTYP1,1.57E+12,1.57E+12,1344
3,BGMP1,1.57E+12,1.57E+12,1409
1,AWBP1,1.57E+12,1.57E+12,1418
4,SSEP1,1.57E+12,1.57E+12,1426
1,TPNP1,1.57E+12,1.57E+12,1448
8,GDRP1,1.57E+12,1.57E+12,1457
1,KRIP1,1.57E+12,1.57E+12,1577
4,ADBP1,1.57E+12,1.57E+12,1617
8,SYNP1,1.57E+12,1.57E+12,1717
4,NURP1,1.57E+12,1.57E+12,1746
3,KHRP1,1.57E+12,1.57E+12,1754
4,CTAP1,1.57E+12,1.57E+12,1820
6,NURP1,1.57E+12,1.57E+12,2050
3,BHLP1,1.57E+12,1.57E+12,2055
6,AWBP1,1.57E+12,1.57E+12,2060
8,BDQP1,1.57E+12,1.57E+12,2085
7,IDRP1,1.57E+12,1.57E+12,2086
8,CTAP1,1.57E+12,1.57E+12,2093
5,GDRP1,1.57E+12,1.57E+12,2379
2,BAGP1,1.57E+12,1.57E+12,2389
8,JHSP1,1.57E+12,1.57E+12,93
3,BAGP1,1.57E+12,1.57E+12,133
6,AGRP1,1.57E+12,1.57E+12,153
6,TPNP1,1.57E+12,1.57E+12,186
7,DELP1,1.57E+12,1.57E+12,191
1,BAGP1,1.57E+12,1.57E+12,299
3,GDRP1,1.57E+12,1.57E+12,305
6,JAIP1,1.57E+12,1.57E+12,358
7,STVP1,1.57E+12,1.57E+12,390
7,BAMP1,1.57E+12,1.57E+12,423
10,BDQP1,1.57E+12,1.57E+12,452
4,NAGP1,1.57E+12,1.57E+12,463
4,JHSP1,1.57E+12,1.57E+12,497
5,PNQP1,1.57E+12,1.57E+12,508
2,AGRP1,1.57E+12,1.57E+12,601
2,BAGP1,1.57E+12,1.57E+12,617
6,ADBP1,1.57E+12,1.57E+12,648
6,KNUP1,1.57E+12,1.57E+12,667
5,TPNP1,1.57E+12,1.57E+12,678
6,NAGP1,1.57E+12,1.57E+12,680
6,KRIP1,1.57E+12,1.57E+12,695
1,STVP1,1.57E+12,1.57E+12,733
4,GTYP1,1.57E+12,1.57E+12,787
1,KRIP1,1.57E+12,1.57E+12,810
3,GAUP1,1.57E+12,1.57E+12,917
1,JAIP1,1.57E+12,1.57E+12,979
14,MAAP1,1.57E+12,1.57E+12,992
5,HBXP1,1.57E+12,1.57E+12,1033
2,SYNP1,1.57E+12,1.57E+12,1105
3,NPWP1,1.57E+12,1.57E+12,1231
10,AMDP1,1.57E+12,1.57E+12,1325
6,BHLP1,1.57E+12,1.57E+12,1342
5,NAGP1,1.57E+12,1.57E+12,1408
3,BHLP1,1.57E+12,1.57E+12,1413
4,JHSP1,1.57E+12,1.57E+12,1462
2,VAPP1,1.57E+12,1.57E+12,1529
7,NURP1,1.57E+12,1.57E+12,1547
4,JHSP1,1.57E+12,1.57E+12,1548
7,AUBP1,1.57E+12,1.57E+12,1555
8,GTYP1,1.57E+12,1.57E+12,1602
5,NAGP1,1.57E+12,1.57E+12,1617
6,NURP1,1.57E+12,1.57E+12,1675
3,GDRP1,1.57E+12,1.57E+12,1687
3,GDRP1,1.57E+12,1.57E+12,1797
7,CORP1,1.57E+12,1.57E+12,1883
4,NURP1,1.57E+12,1.57E+12,1952
1,HYDP1,1.57E+12,1.57E+12,2014
4,JAIP1,1.57E+12,1.57E+12,2055
1,AGRP1,1.57E+12,1.57E+12,2061
3,JAIP1,1.57E+12,1.57E+12,2084
5,ADBP1,1.57E+12,1.57E+12,2174
7,MLGP1,1.57E+12,1.57E+12,2177
5,MZUP1,1.57E+12,1.57E+12,2220
5,BDQP1,1.57E+12,1.57E+12,2245
3,GDRP1,1.57E+12,1.57E+12,2298
2,JHSP1,1.57E+12,1.57E+12,2355
7,SBPP1,1.57E+12,1.57E+12,58
6,NAGP1,1.57E+12,1.57E+12,107
6,CORP1,1.57E+12,1.57E+12,131
7,PGRP1,1.57E+12,1.57E+12,259
1,GTYP1,1.57E+12,1.57E+12,329
8,DBDP1,1.57E+12,1.57E+12,331
1,KRIP1,1.57E+12,1.57E+12,367
4,DHIP1,1.57E+12,1.57E+12,369
12,DELP1,1.57E+12,1.57E+12,426
7,BAMP1,1.57E+12,1.57E+12,449
9,KRIP1,1.57E+12,1.57E+12,509
3,CORP1,1.57E+12,1.57E+12,656
7,SXVP1,1.57E+12,1.57E+12,695
8,TPNP1,1.57E+12,1.57E+12,711
2,VAPP1,1.57E+12,1.57E+12,733
4,STRP1,1.57E+12,1.57E+12,776
3,DELP1,1.57E+12,1.57E+12,822
5,NURP1,1.57E+12,1.57E+12,846
10,PGRP1,1.57E+12,1.57E+12,885
11,GDRP1,1.57E+12,1.57E+12,901
4,CORP1,1.57E+12,1.57E+12,934
1,PNQP1,1.57E+12,1.57E+12,948
3,IDRP1,1.57E+12,1.57E+12,952
5,RPRP1,1.57E+12,1.57E+12,977
3,NPWP1,1.57E+12,1.57E+12,996
3,AMDP1,1.57E+12,1.57E+12,1046
5,PNQP1,1.57E+12,1.57E+12,1058
5,VGAP1,1.57E+12,1.57E+12,1073
6,GDRP1,1.57E+12,1.57E+12,1255
3,NJPP1,1.57E+12,1.57E+12,1276
7,NURP1,1.57E+12,1.57E+12,1324
3,BDQP1,1.57E+12,1.57E+12,1338
4,TPNP1,1.57E+12,1.57E+12,1365
2,VTZP1,1.57E+12,1.57E+12,1380
4,JHSP1,1.57E+12,1.57E+12,1397
3,ADBP1,1.57E+12,1.57E+12,1448
2,DHIP1,1.57E+12,1.57E+12,1570
1,CTAP1,1.57E+12,1.57E+12,1618
4,BDQP1,1.57E+12,1.57E+12,1754
9,PGRP1,1.57E+12,1.57E+12,1774
4,CORP1,1.57E+12,1.57E+12,1807
9,GDRP1,1.57E+12,1.57E+12,1875
1,BLRP2,1.57E+12,1.57E+12,1946
6,VTZP1,1.57E+12,1.57E+12,1969
8,DHIP1,1.57E+12,1.57E+12,2086
5,KHRP1,1.57E+12,1.57E+12,2134
8,AWBP1,1.57E+12,1.57E+12,2177
6,VGAP1,1.57E+12,1.57E+12,2190
2,MAAP1,1.57E+12,1.57E+12,2199
4,HBXP1,1.57E+12,1.57E+12,2380
4,CTAP1,1.57E+12,1.57E+12,200
4,VTZP1,1.57E+12,1.57E+12,221
11,SYNP1,1.57E+12,1.57E+12,228
3,CTAP1,1.57E+12,1.57E+12,281
3,MZUP1,1.57E+12,1.57E+12,310
2,SATP1,1.57E+12,1.57E+12,363
1,KDJP1,1.57E+12,1.57E+12,468
5,NPWP1,1.57E+12,1.57E+12,548
6,SATP1,1.57E+12,1.57E+12,592
3,KNUP1,1.57E+12,1.57E+12,601
2,NAGP1,1.57E+12,1.57E+12,653
4,VNSP1,1.57E+12,1.57E+12,666
6,ADBP1,1.57E+12,1.57E+12,678
7,NURP1,1.57E+12,1.57E+12,680
10,ADBP1,1.57E+12,1.57E+12,697
1,KDJP1,1.57E+12,1.57E+12,745
6,PNQP1,1.57E+12,1.57E+12,747
3,AUBP1,1.57E+12,1.57E+12,782
4,JAIP1,1.57E+12,1.57E+12,822
2,SSEP1,1.57E+12,1.57E+12,828
3,BHLP1,1.57E+12,1.57E+12,979
3,JAIP1,1.57E+12,1.57E+12,1119
1,SXVP1,1.57E+12,1.57E+12,1148
4,GKPP1,1.57E+12,1.57E+12,1169
8,BDQP1,1.57E+12,1.57E+12,1259
6,AUBP1,1.57E+12,1.57E+12,1300
8,JAIP1,1.57E+12,1.57E+12,1342
2,NJPP1,1.57E+12,1.57E+12,1361
5,ADBP1,1.57E+12,1.57E+12,1365
6,ADBP1,1.57E+12,1.57E+12,1408
4,KHRP1,1.57E+12,1.57E+12,1413
8,DBDP1,1.57E+12,1.57E+12,1555
5,PNQP1,1.57E+12,1.57E+12,1563
3,CTAP1,1.57E+12,1.57E+12,1577
6,NURP1,1.57E+12,1.57E+12,1617
3,GDRP1,1.57E+12,1.57E+12,1736
5,KRIP1,1.57E+12,1.57E+12,1820
1,KDJP1,1.57E+12,1.57E+12,1849
6,NURP1,1.57E+12,1.57E+12,1878
5,SSEP1,1.57E+12,1.57E+12,1991
2,JHSP1,1.57E+12,1.57E+12,2022
7,JHSP1,1.57E+12,1.57E+12,2050
4,BHLP1,1.57E+12,1.57E+12,2084
7,SATP1,1.57E+12,1.57E+12,2104
6,BHLP1,1.57E+12,1.57E+12,2134
6,VGAP1,1.57E+12,1.57E+12,2197
3,GDRP1,1.57E+12,1.57E+12,2199
6,GKPP1,1.57E+12,1.57E+12,2220
6,VAPP1,1.57E+12,1.57E+12,2245
1,KDJP1,1.57E+12,1.57E+12,2362
3,KRNP1,1.57E+12,1.57E+12,2389
6,BLRP2,1.57E+12,1.57E+12,5653
9,BLRP1,1.57E+12,1.57E+12,5653
1,IDRP1,1.57E+12,1.57E+12,109
7,JAIP1,1.57E+12,1.57E+12,131
4,KRNP1,1.57E+12,1.57E+12,133
8,NDCP1,1.57E+12,1.57E+12,186
2,KRNP1,1.57E+12,1.57E+12,299
7,CORP1,1.57E+12,1.57E+12,358
1,PNQP1,1.57E+12,1.57E+12,393
8,BHCP1,1.57E+12,1.57E+12,423
5,ADBP1,1.57E+12,1.57E+12,463
5,NURP1,1.57E+12,1.57E+12,497
4,TPNP1,1.57E+12,1.57E+12,561
7,TPNP1,1.57E+12,1.57E+12,648
6,SSEP1,1.57E+12,1.57E+12,649
8,MLGP1,1.57E+12,1.57E+12,652
6,AUBP1,1.57E+12,1.57E+12,666
7,NAGP1,1.57E+12,1.57E+12,678
4,BOMP1,1.57E+12,1.57E+12,733
4,VNSP1,1.57E+12,1.57E+12,782
6,NAGP1,1.57E+12,1.57E+12,846
1,MULP1,1.57E+12,1.57E+12,858
5,JAIP1,1.57E+12,1.57E+12,934
5,HBXP1,1.57E+12,1.57E+12,996
2,AGRP2,1.57E+12,1.57E+12,1011
4,BAMP1,1.57E+12,1.57E+12,1114
3,BGMP1,1.57E+12,1.57E+12,1124
3,BPCP1,1.57E+12,1.57E+12,1170
6,VNSP1,1.57E+12,1.57E+12,1186
5,KRIP1,1.57E+12,1.57E+12,1225
2,MULP1,1.57E+12,1.57E+12,1295
5,NURP1,1.57E+12,1.57E+12,1397
10,MULP1,1.57E+12,1.57E+12,1457
8,JHSP1,1.57E+12,1.57E+12,1547
5,NURP1,1.57E+12,1.57E+12,1548
1,BAMP1,1.57E+12,1.57E+12,1554
3,HBXP1,1.57E+12,1.57E+12,1618
1,DELP1,1.57E+12,1.57E+12,1629
7,JHSP1,1.57E+12,1.57E+12,1675
5,SSEP1,1.57E+12,1.57E+12,1676
2,JHSP1,1.57E+12,1.57E+12,1762
3,NPWP1,1.57E+12,1.57E+12,1826
8,JAIP1,1.57E+12,1.57E+12,1883
5,SSEP1,1.57E+12,1.57E+12,1941
5,NAGP1,1.57E+12,1.57E+12,1952
1,KRIP1,1.57E+12,1.57E+12,2023
3,KNUP1,1.57E+12,1.57E+12,2061
2,VAPP1,1.57E+12,1.57E+12,2090
4,NURP1,1.57E+12,1.57E+12,2126
4,BAMP1,1.57E+12,1.57E+12,2127
2,SYNP1,1.57E+12,1.57E+12,2170
6,BLRP1,1.57E+12,1.57E+12,26
10,AGRP2,1.57E+12,1.57E+12,93
1,GTYP1,1.57E+12,1.57E+12,237
4,VTZP1,1.57E+12,1.57E+12,314
8,AMDP1,1.57E+12,1.57E+12,390
6,VAPP1,1.57E+12,1.57E+12,508
8,TPNP1,1.57E+12,1.57E+12,511
2,PNQP1,1.57E+12,1.57E+12,519
5,ADBP1,1.57E+12,1.57E+12,533
3,KRNP1,1.57E+12,1.57E+12,617
4,IDRP1,1.57E+12,1.57E+12,656
1,HYDP2,1.57E+12,1.57E+12,689
11,TPNP1,1.57E+12,1.57E+12,697
2,SYNP1,1.57E+12,1.57E+12,705
9,GTYP1,1.57E+12,1.57E+12,711
1,AGRP1,1.57E+12,1.57E+12,960
6,SBPP1,1.57E+12,1.57E+12,977
6,NPWP1,1.57E+12,1.57E+12,1033
6,SSEP1,1.57E+12,1.57E+12,1058
4,JHSP1,1.57E+12,1.57E+12,1105
1,MULP1,1.57E+12,1.57E+12,1106
7,AUBP1,1.57E+12,1.57E+12,1186
5,NAGP1,1.57E+12,1.57E+12,1206
10,VAPP1,1.57E+12,1.57E+12,1259
7,VNSP1,1.57E+12,1.57E+12,1300
8,JHSP1,1.57E+12,1.57E+12,1324
4,KHRP1,1.57E+12,1.57E+12,1338
6,NAGP1,1.57E+12,1.57E+12,1365
7,TPNP1,1.57E+12,1.57E+12,1408
5,STRP1,1.57E+12,1.57E+12,1409
5,BDQP1,1.57E+12,1.57E+12,1413
4,NAGP1,1.57E+12,1.57E+12,1448
6,NURP1,1.57E+12,1.57E+12,1462
2,SXVP1,1.57E+12,1.57E+12,1708
1,CTAP1,1.57E+12,1.57E+12,1793
2,AGRP1,1.57E+12,1.57E+12,1870
7,JHSP1,1.57E+12,1.57E+12,1878
1,NPWP1,1.57E+12,1.57E+12,1879
2,CTAP1,1.57E+12,1.57E+12,1946
9,SYNP1,1.57E+12,1.57E+12,2050
5,KHRP1,1.57E+12,1.57E+12,2084
2,NURP1,1.57E+12,1.57E+12,2101
4,IDRP1,1.57E+12,1.57E+12,2132
7,JAIP1,1.57E+12,1.57E+12,2134
1,BAGP1,1.57E+12,1.57E+12,2377
8,NURP1,1.57E+12,1.57E+12,107
5,BGMP1,1.57E+12,1.57E+12,200
6,BAMP1,1.57E+12,1.57E+12,221
8,GDRP1,1.57E+12,1.57E+12,259
3,TPNP1,1.57E+12,1.57E+12,299
4,GKPP1,1.57E+12,1.57E+12,310
1,HYDP1,1.57E+12,1.57E+12,325
1,SXVP1,1.57E+12,1.57E+12,361
3,IDRP1,1.57E+12,1.57E+12,386
2,NPWP1,1.57E+12,1.57E+12,393
9,BHCP1,1.57E+12,1.57E+12,449
6,TPNP1,1.57E+12,1.57E+12,463
1,IDRP1,1.57E+12,1.57E+12,472
5,ADBP1,1.57E+12,1.57E+12,561
9,AWBP1,1.57E+12,1.57E+12,652
4,RPRP1,1.57E+12,1.57E+12,653
1,PGRP1,1.57E+12,1.57E+12,661
8,JHSP1,1.57E+12,1.57E+12,680
3,JHSP1,1.57E+12,1.57E+12,705
8,BGMP1,1.57E+12,1.57E+12,747
5,CORP1,1.57E+12,1.57E+12,822
7,ADBP1,1.57E+12,1.57E+12,846
2,GDRP1,1.57E+12,1.57E+12,858
4,JHSP1,1.57E+12,1.57E+12,952
5,KHRP1,1.57E+12,1.57E+12,979
6,CTAP1,1.57E+12,1.57E+12,996
5,IDRP1,1.57E+12,1.57E+12,1046
6,GDRP1,1.57E+12,1.57E+12,1073
5,STRP1,1.57E+12,1.57E+12,1124
5,MZUP1,1.57E+12,1.57E+12,1169
5,BGMP1,1.57E+12,1.57E+12,1205
1,IDRP1,1.57E+12,1.57E+12,1212
2,CTAP1,1.57E+12,1.57E+12,1339
4,BAMP1,1.57E+12,1.57E+12,1380
2,GAUP1,1.57E+12,1.57E+12,1394
6,NAGP1,1.57E+12,1.57E+12,1397
3,MLGP1,1.57E+12,1.57E+12,1418
3,KHRP1,1.57E+12,1.57E+12,1529
3,IDRP1,1.57E+12,1.57E+12,1570
4,BGMP1,1.57E+12,1.57E+12,1577
7,JHSP1,1.57E+12,1.57E+12,1617
4,NPWP1,1.57E+12,1.57E+12,1618
6,JAIP1,1.57E+12,1.57E+12,1807
3,BGMP1,1.57E+12,1.57E+12,1847
7,ADBP1,1.57E+12,1.57E+12,1952
8,BAMP1,1.57E+12,1.57E+12,1969
1,DELP1,1.57E+12,1.57E+12,2063
3,BDQP1,1.57E+12,1.57E+12,2090
5,JHSP1,1.57E+12,1.57E+12,2126
3,JHSP1,1.57E+12,1.57E+12,2170
8,GDRP1,1.57E+12,1.57E+12,2190
8,GDRP1,1.57E+12,1.57E+12,2197
5,PGRP1,1.57E+12,1.57E+12,2199
7,KNUP1,1.57E+12,1.57E+12,2220
3,IDRP1,1.57E+12,1.57E+12,2355
5,CTAP1,1.57E+12,1.57E+12,2380
8,KDJP1,1.57E+12,1.57E+12,58
1,KRIP1,1.57E+12,1.57E+12,152
7,SSEP1,1.57E+12,1.57E+12,209
4,BGMP1,1.57E+12,1.57E+12,281
3,HBXP1,1.57E+12,1.57E+12,393
1,MULP1,1.57E+12,1.57E+12,458
1,CCUP1,1.57E+12,1.57E+12,487
6,NAGP1,1.57E+12,1.57E+12,497
7,BDQP1,1.57E+12,1.57E+12,508
9,PGRP1,1.57E+12,1.57E+12,511
6,NAGP1,1.57E+12,1.57E+12,533
5,VNSP1,1.57E+12,1.57E+12,601
8,GTYP1,1.57E+12,1.57E+12,648
5,DHIP1,1.57E+12,1.57E+12,656
8,NURP1,1.57E+12,1.57E+12,678
5,STRP1,1.57E+12,1.57E+12,757
6,KNUP1,1.57E+12,1.57E+12,782
6,KHRP1,1.57E+12,1.57E+12,822
5,NURP1,1.57E+12,1.57E+12,1105
4,CCUP1,1.57E+12,1.57E+12,1170
8,DBDP1,1.57E+12,1.57E+12,1186
4,GDRP1,1.57E+12,1.57E+12,1295
8,KNUP1,1.57E+12,1.57E+12,1300
4,MZUP1,1.57E+12,1.57E+12,1361
7,NURP1,1.57E+12,1.57E+12,1365
4,NPWP1,1.57E+12,1.57E+12,1368
6,VAPP1,1.57E+12,1.57E+12,1413
5,BGMP1,1.57E+12,1.57E+12,1430
6,NURP1,1.57E+12,1.57E+12,1448
7,NAGP1,1.57E+12,1.57E+12,1462
10,SYNP1,1.57E+12,1.57E+12,1547
6,NAGP1,1.57E+12,1.57E+12,1548
6,BGMP1,1.57E+12,1.57E+12,1584
9,SYNP1,1.57E+12,1.57E+12,1675
2,AGRP2,1.57E+12,1.57E+12,1692
3,BAGP1,1.57E+12,1.57E+12,1708
4,VGAP1,1.57E+12,1.57E+12,1736
10,GDRP1,1.57E+12,1.57E+12,1774
1,SYNP1,1.57E+12,1.57E+12,1860
2,NPWP1,1.57E+12,1.57E+12,1868
8,SYNP1,1.57E+12,1.57E+12,1878
3,HBXP1,1.57E+12,1.57E+12,1879
3,HBXP1,1.57E+12,1.57E+12,1946
1,PNQP1,1.57E+12,1.57E+12,2035
2,JAIP1,1.57E+12,1.57E+12,2063
4,SATP1,1.57E+12,1.57E+12,2119
6,VTZP1,1.57E+12,1.57E+12,2127
1,DBDP1,1.57E+12,1.57E+12,2207
2,GTYP1,1.57E+12,1.57E+12,2377
4,IDRP1,1.57E+12,1.57E+12,57
9,JHSP1,1.57E+12,1.57E+12,107
7,STRP1,1.57E+12,1.57E+12,200
3,KRIP1,1.57E+12,1.57E+12,208
12,DELP1,1.57E+12,1.57E+12,228
4,SSEP1,1.57E+12,1.57E+12,295
5,SATP1,1.57E+12,1.57E+12,314
2,TPNP1,1.57E+12,1.57E+12,329
3,MULP1,1.57E+12,1.57E+12,458
1,BDQP1,1.57E+12,1.57E+12,485
9,DELP1,1.57E+12,1.57E+12,531
7,NPWP1,1.57E+12,1.57E+12,548
7,VTZP1,1.57E+12,1.57E+12,592
6,AUBP1,1.57E+12,1.57E+12,601
5,SBPP1,1.57E+12,1.57E+12,653
1,ADBP1,1.57E+12,1.57E+12,654
10,AGRP2,1.57E+12,1.57E+12,680
12,PGRP1,1.57E+12,1.57E+12,697
9,CTAP1,1.57E+12,1.57E+12,747
3,SYNP1,1.57E+12,1.57E+12,779
8,DELP1,1.57E+12,1.57E+12,850
3,VGAP1,1.57E+12,1.57E+12,858
2,KNUP1,1.57E+12,1.57E+12,960
4,JHSP1,1.57E+12,1.57E+12,1011
5,BAMP1,1.57E+12,1.57E+12,1029
5,BGMP1,1.57E+12,1.57E+12,1052
7,MAAP1,1.57E+12,1.57E+12,1073
2,GDRP1,1.57E+12,1.57E+12,1106
1,IXWP1,1.57E+12,1.57E+12,1157
7,STRP1,1.57E+12,1.57E+12,1205
7,RPRP1,1.57E+12,1.57E+12,1206
6,BHLP1,1.57E+12,1.57E+12,1338
3,HBXP1,1.57E+12,1.57E+12,1339
8,PGRP1,1.57E+12,1.57E+12,1408
1,STVP1,1.57E+12,1.57E+12,1522
1,SXVP1,1.57E+12,1.57E+12,1539
3,VTZP1,1.57E+12,1.57E+12,1554
4,CTAP1,1.57E+12,1.57E+12,1847
3,IDRP1,1.57E+12,1.57E+12,2022
3,JHSP1,1.57E+12,1.57E+12,2101
4,NURP1,1.57E+12,1.57E+12,2170
10,MAAP1,1.57E+12,1.57E+12,2197
1,AMBP1,1.57E+12,1.57E+12,2357
2,SBPP1,1.57E+12,1.57E+12,2362
6,NPWP1,1.57E+12,1.57E+12,5
3,NAGP1,1.57E+12,1.57E+12,109
2,TPNP1,1.57E+12,1.57E+12,237
2,HYDP2,1.57E+12,1.57E+12,238
2,SATP1,1.57E+12,1.57E+12,325
3,ADBP1,1.57E+12,1.57E+12,329
3,HYDP2,1.57E+12,1.57E+12,363
4,CTAP1,1.57E+12,1.57E+12,393
5,BGMP1,1.57E+12,1.57E+12,450
1,BLRP2,1.57E+12,1.57E+12,491
7,ADBP1,1.57E+12,1.57E+12,497
4,BGMP1,1.57E+12,1.57E+12,519
6,NAGP1,1.57E+12,1.57E+12,561
2,PGRP1,1.57E+12,1.57E+12,599
