varname,currtime,d,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
z,162,2502,,52,52,120.0,126.0,1
z,162,2503,,52,52,120.0,126.0,1
z,162,2504,,52,52,120.0,126.0,1
z,162,2505,,52,52,120.0,126.0,1
z,162,2506,,52,52,120.0,126.0,1
z,162,2507,,52,52,120.0,126.0,1
z,162,2508,,52,52,120.0,126.0,1
z,162,2509,,52,52,120.0,126.0,1
z,162,2510,,52,52,120.0,126.0,1
z,162,2511,,52,52,120.0,126.0,1
z,162,2512,,52,52,120.0,126.0,1
z,162,2513,,45,45,120.0,126.0,1
z,162,2514,,45,45,120.0,126.0,1
z,162,2515,,45,45,120.0,126.0,1
z,162,2517,,45,45,120.0,126.0,1
z,162,2519,,53,53,120.0,126.0,1
z,162,2520,,53,53,120.0,126.0,1
z,162,2521,,53,53,120.0,126.0,1
z,162,2523,,53,53,120.0,126.0,1
z,162,2526,,53,53,120.0,126.0,1
z,162,2528,,53,53,120.0,126.0,1
z,162,2530,,53,53,120.0,126.0,1
z,162,2533,,53,53,120.0,126.0,1
z,162,2534,,53,53,120.0,126.0,1
z,162,2535,,53,53,120.0,126.0,1
z,162,2536,,53,53,120.0,126.0,1
z,162,2537,,53,53,120.0,126.0,1
z,162,2538,,53,53,120.0,126.0,1
z,162,2539,,53,53,120.0,126.0,1
z,162,2540,,53,53,120.0,126.0,1
z,162,2541,,53,53,120.0,126.0,1
z,162,2542,,53,53,120.0,126.0,1
z,162,2543,,53,53,120.0,126.0,1
z,162,2544,,53,53,120.0,126.0,1
z,162,2545,,53,53,120.0,126.0,1
z,162,2546,,53,53,120.0,126.0,1
z,162,2547,,53,53,120.0,126.0,1
z,162,2548,,53,53,120.0,126.0,1
z,162,2549,,53,53,120.0,126.0,1
z,162,2550,,53,53,120.0,126.0,1
z,162,2551,,53,53,120.0,126.0,1
z,162,2552,,53,53,120.0,126.0,1
z,162,2553,,53,53,120.0,126.0,1
z,162,2554,,53,53,120.0,126.0,1
z,162,2555,,53,53,120.0,126.0,1
z,162,2556,,53,53,120.0,126.0,1
z,162,2557,,53,53,120.0,126.0,1
z,162,2558,,53,53,120.0,126.0,1
z,162,2559,,53,53,120.0,126.0,1
z,162,2560,,53,53,120.0,126.0,1
z,162,2561,,53,53,120.0,126.0,1
z,162,2562,,53,53,120.0,126.0,1
z,162,2563,,53,53,120.0,126.0,1
z,162,2564,,53,53,120.0,126.0,1
z,162,2565,,53,53,120.0,126.0,1
z,162,2566,,53,53,120.0,126.0,1
z,162,2567,,53,53,120.0,126.0,1
z,162,2568,,53,53,120.0,126.0,1
z,162,2569,,53,53,120.0,126.0,1
z,162,2570,,53,53,120.0,126.0,1
z,162,2571,,53,53,120.0,126.0,1
z,162,2572,,53,53,120.0,126.0,1
z,162,2573,,53,53,120.0,126.0,1
z,162,2574,,53,53,120.0,126.0,1
z,162,2575,,53,53,120.0,126.0,1
z,162,2576,,53,53,120.0,126.0,1
z,162,2577,,53,53,120.0,126.0,1
z,162,2578,,53,53,120.0,126.0,1
z,162,2579,,53,53,120.0,126.0,1
z,162,2580,,53,53,120.0,126.0,1
z,162,2581,,53,53,120.0,126.0,1
z,162,2582,,53,53,120.0,126.0,1
z,162,2583,,53,53,120.0,126.0,1
z,162,2584,,53,53,120.0,126.0,1
z,162,2585,,53,53,120.0,126.0,1
z,162,2586,,53,53,120.0,126.0,1
z,162,2587,,53,53,120.0,126.0,1
z,162,2588,,53,53,120.0,126.0,1
z,162,2589,,53,53,120.0,126.0,1
z,162,2590,,53,53,120.0,126.0,1
z,162,2591,,53,53,120.0,126.0,1
z,162,2592,,53,53,120.0,126.0,1
z,162,2593,,53,53,120.0,126.0,1
z,162,2594,,53,53,120.0,126.0,1
z,162,2595,,53,53,120.0,126.0,1
z,162,2596,,53,53,120.0,126.0,1
z,162,2597,,53,53,120.0,126.0,1
z,162,2598,,53,53,120.0,126.0,1
z,162,2599,,53,53,120.0,126.0,1
z,162,2600,,53,53,120.0,126.0,1
z,162,2601,,53,53,120.0,126.0,1
z,162,2602,,54,54,120.0,126.0,1
z,162,2603,,54,54,120.0,126.0,1
z,162,2604,,54,54,120.0,126.0,1
z,162,2605,,54,54,120.0,126.0,1
z,162,2606,,54,54,120.0,126.0,1
z,162,2607,,54,54,120.0,126.0,1
z,162,2608,,54,54,120.0,126.0,1
z,162,2609,,54,54,120.0,126.0,1
z,162,2610,,54,54,120.0,126.0,1
z,162,2611,,54,54,120.0,126.0,1
z,162,2612,,54,54,120.0,126.0,1
z,162,2613,,54,54,120.0,126.0,1
z,162,2614,,54,54,120.0,126.0,1
z,162,2615,,54,54,120.0,126.0,1
z,162,2616,,54,54,120.0,126.0,1
z,162,2617,,54,54,120.0,126.0,1
z,162,2618,,54,54,120.0,126.0,1
z,162,2619,,54,54,120.0,126.0,1
z,162,2620,,54,54,120.0,126.0,1
z,162,2621,,54,54,120.0,126.0,1
z,162,2622,,54,54,120.0,126.0,1
z,162,2623,,54,54,120.0,126.0,1
z,162,2624,,54,54,120.0,126.0,1
z,162,2625,,54,54,120.0,126.0,1
z,162,2626,,54,54,120.0,126.0,1
z,162,2627,,54,54,120.0,126.0,1
z,162,2628,,54,54,120.0,126.0,1
z,162,2629,,54,54,120.0,126.0,1
z,162,2630,,54,54,120.0,126.0,1
z,162,2631,,54,54,120.0,126.0,1
z,162,2632,,54,54,120.0,126.0,1
z,162,2633,,54,54,120.0,126.0,1
z,162,2634,,54,54,120.0,126.0,1
z,162,2635,,54,54,120.0,126.0,1
z,162,2636,,54,54,120.0,126.0,1
z,162,2637,,54,54,120.0,126.0,1
z,162,2638,,54,54,120.0,126.0,1
z,162,2639,,54,54,120.0,126.0,1
z,162,2640,,54,54,120.0,126.0,1
z,162,2641,,54,54,120.0,126.0,1
z,162,2642,,54,54,120.0,126.0,1
z,162,2643,,54,54,120.0,126.0,1
z,162,2644,,54,54,120.0,126.0,1
z,162,2645,,54,54,120.0,126.0,1
z,162,2646,,54,54,120.0,126.0,1
z,162,2647,,54,54,120.0,126.0,1
z,162,2648,,54,54,120.0,126.0,1
z,162,2649,,54,54,120.0,126.0,1
z,162,2650,,54,54,120.0,126.0,1
z,162,2651,,54,54,120.0,126.0,1
z,162,2652,,54,54,120.0,126.0,1
z,162,2653,,54,54,120.0,126.0,1
z,162,2654,,54,54,120.0,126.0,1
z,162,2655,,54,54,120.0,126.0,1
z,162,2656,,54,54,120.0,126.0,1
z,162,2657,,54,54,120.0,126.0,1
z,162,2658,,54,54,120.0,126.0,1
z,162,2659,,54,54,120.0,126.0,1
z,162,2660,,54,54,120.0,126.0,1
z,162,2661,,54,54,120.0,126.0,1
z,162,2662,,54,54,120.0,126.0,1
z,162,2663,,54,54,120.0,126.0,1
z,162,2664,,54,54,120.0,126.0,1
z,162,2666,,50,50,120.0,126.0,1
z,162,2667,,55,55,120.0,126.0,1
z,162,2668,,50,50,120.0,126.0,1
z,162,2669,,55,55,120.0,126.0,1
z,162,2670,,55,55,120.0,126.0,1
z,162,2671,,50,50,120.0,126.0,1
z,162,2672,,55,55,120.0,126.0,1
z,162,2673,,50,50,120.0,126.0,1
z,162,2674,,55,55,120.0,126.0,1
z,162,2675,,55,55,120.0,126.0,1
z,162,2676,,55,55,120.0,126.0,1
z,162,2677,,55,55,120.0,126.0,1
z,162,2678,,55,55,120.0,126.0,1
z,162,2679,,55,55,120.0,126.0,1
z,162,2680,,55,55,120.0,126.0,1
z,162,2681,,55,55,120.0,126.0,1
z,162,2682,,55,55,120.0,126.0,1
z,162,2683,,55,55,120.0,126.0,1
z,162,2684,,55,55,120.0,126.0,1
z,162,2685,,55,55,120.0,126.0,1
z,162,2686,,55,55,120.0,126.0,1
z,162,2687,,55,55,120.0,126.0,1
z,162,2688,,55,55,120.0,126.0,1
z,162,2689,,55,55,120.0,126.0,1
z,162,2690,,55,55,120.0,126.0,1
z,162,2691,,55,55,120.0,126.0,1
z,162,2692,,55,55,120.0,126.0,1
z,162,2693,,55,55,120.0,126.0,1
z,162,2694,,55,55,120.0,126.0,1
z,162,2695,,55,55,120.0,126.0,1
z,162,2696,,55,55,120.0,126.0,1
z,162,2697,,55,55,120.0,126.0,1
z,162,2698,,55,55,120.0,126.0,1
z,162,2699,,55,55,120.0,126.0,1
z,162,2700,,55,55,120.0,126.0,1
z,162,2701,,55,55,120.0,126.0,1
z,162,2702,,55,55,120.0,126.0,1
z,162,2703,,55,55,120.0,126.0,1
z,162,2704,,55,55,120.0,126.0,1
z,162,2705,,55,55,120.0,126.0,1
z,162,2706,,55,55,120.0,126.0,1
z,162,2707,,55,55,120.0,126.0,1
z,162,2708,,55,55,120.0,126.0,1
z,162,2709,,55,55,120.0,126.0,1
z,162,2710,,55,55,120.0,126.0,1
z,162,2711,,55,55,120.0,126.0,1
z,162,2712,,55,55,120.0,126.0,1
z,162,2713,,55,55,120.0,126.0,1
z,162,2714,,55,55,120.0,126.0,1
z,162,2715,,55,55,120.0,126.0,1
z,162,2716,,55,55,120.0,126.0,1
z,162,2717,,55,55,120.0,126.0,1
z,162,2718,,55,55,120.0,126.0,1
z,162,2719,,55,55,120.0,126.0,1
z,162,2720,,55,55,120.0,126.0,1
z,162,2721,,55,55,120.0,126.0,1
z,162,2722,,55,55,120.0,126.0,1
z,162,2723,,55,55,120.0,126.0,1
z,162,2724,,55,55,120.0,126.0,1
z,162,2725,,55,55,120.0,126.0,1
z,162,2726,,55,55,120.0,126.0,1
z,162,2727,,55,55,120.0,126.0,1
z,162,2728,,55,55,120.0,126.0,1
z,162,2729,,55,55,120.0,126.0,1
z,162,2730,,55,55,120.0,126.0,1
z,162,2731,,55,55,120.0,126.0,1
z,162,2732,,55,55,120.0,126.0,1
z,162,2733,,55,55,120.0,126.0,1
z,162,2734,,55,55,120.0,126.0,1
z,162,2735,,55,55,120.0,126.0,1
z,162,2736,,55,55,120.0,126.0,1
z,162,2737,,55,55,120.0,126.0,1
z,162,2738,,55,55,120.0,126.0,1
z,162,2739,,55,55,120.0,126.0,1
z,162,2740,,55,55,120.0,126.0,1
z,162,2741,,55,55,120.0,126.0,1
z,162,2742,,55,55,120.0,126.0,1
z,162,2743,,55,55,120.0,126.0,1
z,162,2744,,55,55,120.0,126.0,1
z,162,2745,,55,55,120.0,126.0,1
z,162,2746,,55,55,120.0,126.0,1
z,162,2747,,55,55,120.0,126.0,1
z,162,2748,,55,55,120.0,126.0,1
z,162,2749,,55,55,120.0,126.0,1
z,162,2750,,55,55,120.0,126.0,1
z,162,2751,,55,55,120.0,126.0,1
z,162,2752,,55,55,120.0,126.0,1
z,162,2753,,55,55,120.0,126.0,1
z,162,2754,,55,55,120.0,126.0,1
z,162,2755,,55,55,120.0,126.0,1
z,162,2756,,55,55,120.0,126.0,1
z,162,2757,,55,55,120.0,126.0,1
z,162,2758,,55,55,120.0,126.0,1
z,162,2759,,55,55,120.0,126.0,1
z,162,2760,,55,55,120.0,126.0,1
z,162,2761,,55,55,120.0,126.0,1
z,162,2762,,55,55,120.0,126.0,1
z,162,2763,,55,55,120.0,126.0,1
z,162,2764,,55,55,120.0,126.0,1
z,162,2765,,55,55,120.0,126.0,1
z,162,2766,,55,55,120.0,126.0,1
z,162,2767,,55,55,120.0,126.0,1
z,162,2768,,55,55,120.0,126.0,1
z,162,2770,,56,56,120.0,126.0,1
z,162,2772,,56,56,120.0,126.0,1
z,162,2773,,56,56,120.0,126.0,1
z,162,2774,,56,56,120.0,126.0,1
z,162,2775,,56,56,120.0,126.0,1
z,162,2776,,56,56,120.0,126.0,1
z,162,2777,,56,56,120.0,126.0,1
z,162,2781,,56,56,120.0,126.0,1
z,162,2782,,56,56,120.0,126.0,1
z,162,2783,,56,56,120.0,126.0,1
z,162,2785,,56,56,120.0,126.0,1
z,162,2786,,56,56,120.0,126.0,1
z,162,2787,,56,56,120.0,126.0,1
z,162,2789,,56,56,120.0,126.0,1
z,162,2790,,56,56,120.0,126.0,1
z,162,2791,,56,56,120.0,126.0,1
z,162,2792,,56,56,120.0,126.0,1
z,162,2793,,56,56,120.0,126.0,1
z,162,2794,,56,56,120.0,126.0,1
z,162,2795,,56,56,120.0,126.0,1
z,162,2796,,56,56,120.0,126.0,1
z,162,2797,,56,56,120.0,126.0,1
z,162,2798,,56,56,120.0,126.0,1
z,162,2799,,56,56,120.0,126.0,1
z,162,2800,,56,56,120.0,126.0,1
z,162,2801,,56,56,120.0,126.0,1
z,162,2802,,56,56,120.0,126.0,1
z,162,2803,,56,56,120.0,126.0,1
z,162,2804,,56,56,120.0,126.0,1
z,162,2805,,56,56,120.0,126.0,1
z,162,2806,,56,56,120.0,126.0,1
z,162,2807,,56,56,120.0,126.0,1
z,162,2808,,56,56,120.0,126.0,1
z,162,2809,,56,56,120.0,126.0,1
z,162,2810,,56,56,120.0,126.0,1
z,162,2811,,56,56,120.0,126.0,1
z,162,2812,,56,56,120.0,126.0,1
z,162,2813,,56,56,120.0,126.0,1
z,162,2814,,56,56,120.0,126.0,1
z,162,2815,,56,56,120.0,126.0,1
z,162,2816,,56,56,120.0,126.0,1
z,162,2817,,56,56,120.0,126.0,1
z,162,2818,,56,56,120.0,126.0,1
z,162,2819,,56,56,120.0,126.0,1
z,162,2820,,56,56,120.0,126.0,1
z,162,2821,,56,56,120.0,126.0,1
z,162,2822,,56,56,120.0,126.0,1
z,162,2823,,56,56,120.0,126.0,1
z,162,2824,,56,56,120.0,126.0,1
z,162,2825,,56,56,120.0,126.0,1
z,162,2826,,56,56,120.0,126.0,1
z,162,2827,,56,56,120.0,126.0,1
z,162,2828,,56,56,120.0,126.0,1
z,162,2829,,56,56,120.0,126.0,1
z,162,2830,,56,56,120.0,126.0,1
z,162,2831,,56,56,120.0,126.0,1
z,162,2832,,56,56,120.0,126.0,1
z,162,2833,,56,56,120.0,126.0,1
z,162,2834,,56,56,120.0,126.0,1
z,162,2835,,56,56,120.0,126.0,1
z,162,2836,,56,56,120.0,126.0,1
z,162,2837,,56,56,120.0,126.0,1
z,162,2838,,56,56,120.0,126.0,1
z,162,2839,,56,56,120.0,126.0,1
z,162,2840,,56,56,120.0,126.0,1
z,162,2841,,56,56,120.0,126.0,1
z,162,2842,,56,56,120.0,126.0,1
z,162,2843,,56,56,120.0,126.0,1
z,162,2844,,56,56,120.0,126.0,1
z,162,2845,,56,56,120.0,126.0,1
z,162,2846,,56,56,120.0,126.0,1
z,162,2847,,56,56,120.0,126.0,1
z,162,2848,,56,56,120.0,126.0,1
z,162,2849,,56,56,120.0,126.0,1
z,162,2850,,56,56,120.0,126.0,1
z,162,2851,,56,56,120.0,126.0,1
z,162,2852,,56,56,120.0,126.0,1
z,162,2853,,56,56,120.0,126.0,1
z,162,2854,,56,56,120.0,126.0,1
z,162,2855,,56,56,120.0,126.0,1
z,162,2856,,56,56,120.0,126.0,1
z,162,2857,,56,56,120.0,126.0,1
z,162,2858,,56,56,120.0,126.0,1
z,162,2859,,56,56,120.0,126.0,1
z,162,2860,,56,56,120.0,126.0,1
z,162,2861,,56,56,120.0,126.0,1
z,162,2862,,56,56,120.0,126.0,1
z,162,2863,,56,56,120.0,126.0,1
z,162,2864,,56,56,120.0,126.0,1
z,162,2865,,56,56,120.0,126.0,1
z,162,2866,,56,56,120.0,126.0,1
z,162,2867,,56,56,120.0,126.0,1
z,162,2868,,57,57,120.0,126.0,1
z,162,2869,,57,57,120.0,126.0,1
z,162,2870,,57,57,120.0,126.0,1
z,162,2871,,57,57,120.0,126.0,1
z,162,2872,,57,57,120.0,126.0,1
z,162,2873,,57,57,120.0,126.0,1
z,162,2874,,57,57,120.0,126.0,1
z,162,2875,,57,57,120.0,126.0,1
z,162,2876,,57,57,120.0,126.0,1
z,162,2877,,57,57,120.0,126.0,1
z,162,2878,,57,57,120.0,126.0,1
z,162,2879,,57,57,120.0,126.0,1
z,162,2880,,57,57,120.0,126.0,1
z,162,2881,,57,57,120.0,126.0,1
z,162,2882,,57,57,120.0,126.0,1
z,162,2883,,57,57,120.0,126.0,1
z,162,2884,,57,57,120.0,126.0,1
z,162,2885,,57,57,120.0,126.0,1
z,162,2886,,57,57,120.0,126.0,1
z,162,2887,,58,58,120.0,126.0,1
z,162,2888,,58,58,120.0,126.0,1
z,162,2889,,58,58,120.0,126.0,1
z,162,2890,,58,58,120.0,126.0,1
z,162,2891,,58,58,120.0,126.0,1
z,162,2892,,58,58,120.0,126.0,1
z,162,2893,,58,58,120.0,126.0,1
z,162,2894,,58,58,120.0,126.0,1
z,162,2895,,58,58,120.0,126.0,1
z,162,2896,,58,58,120.0,126.0,1
z,162,2897,,58,58,120.0,126.0,1
z,162,2898,,58,58,120.0,126.0,1
z,162,2899,,58,58,120.0,126.0,1
z,162,2900,,58,58,120.0,126.0,1
z,162,2901,,58,58,120.0,126.0,1
z,162,2902,,58,58,120.0,126.0,1
z,162,2903,,58,58,120.0,126.0,1
z,162,2904,,58,58,120.0,126.0,1
z,162,2905,,58,58,120.0,126.0,1
z,162,2906,,58,58,120.0,126.0,1
z,162,2907,,59,59,120.0,126.0,1
z,162,2908,,59,59,120.0,126.0,1
z,162,2909,,59,59,120.0,126.0,1
z,162,2910,,59,59,120.0,126.0,1
z,162,2911,,59,59,120.0,126.0,1
z,162,2912,,59,59,120.0,126.0,1
z,162,2913,,59,59,120.0,126.0,1
z,162,2914,,59,59,120.0,126.0,1
z,162,2915,,59,59,120.0,126.0,1
z,162,2916,,59,59,120.0,126.0,1
z,162,2917,,59,59,120.0,126.0,1
z,162,2918,,59,59,120.0,126.0,1
z,162,2919,,59,59,120.0,126.0,1
z,162,2920,,59,59,120.0,126.0,1
z,162,2921,,59,59,120.0,126.0,1
z,162,2922,,59,59,120.0,126.0,1
z,162,2923,,59,59,120.0,126.0,1
z,162,2924,,59,59,120.0,126.0,1
z,162,2925,,59,59,120.0,126.0,1
z,162,2926,,59,59,120.0,126.0,1
z,162,2927,,59,59,120.0,126.0,1
z,162,2928,,59,59,120.0,126.0,1
z,162,2929,,59,59,120.0,126.0,1
z,162,2930,,59,59,120.0,126.0,1
z,162,2931,,59,59,120.0,126.0,1
z,162,2932,,59,59,120.0,126.0,1
z,162,2933,,59,59,120.0,126.0,1
z,162,2934,,59,59,120.0,126.0,1
z,162,2935,,59,59,120.0,126.0,1
z,162,2936,,59,59,120.0,126.0,1
z,162,2937,,59,59,120.0,126.0,1
z,162,2938,,59,59,120.0,126.0,1
z,162,2939,,59,59,120.0,126.0,1
z,162,2940,,59,59,120.0,126.0,1
z,162,2941,,59,59,120.0,126.0,1
z,162,2942,,59,59,120.0,126.0,1
z,162,2943,,59,59,120.0,126.0,1
z,162,2944,,59,59,120.0,126.0,1
z,162,2945,,59,59,120.0,126.0,1
z,162,2947,,47,47,120.0,126.0,1
z,162,2952,,60,60,120.0,126.0,1
z,162,2953,,60,60,120.0,126.0,1
z,162,2954,,47,47,120.0,126.0,1
z,162,2955,,60,60,120.0,126.0,1
z,162,2956,,60,60,120.0,126.0,1
z,162,2957,,60,60,120.0,126.0,1
z,162,2958,,60,60,120.0,126.0,1
z,162,2959,,60,60,120.0,126.0,1
z,162,2960,,60,60,120.0,126.0,1
z,162,2961,,60,60,120.0,126.0,1
z,162,2962,,60,60,120.0,126.0,1
z,162,2963,,60,60,120.0,126.0,1
z,162,2964,,60,60,120.0,126.0,1
z,162,2965,,60,60,120.0,126.0,1
z,162,2966,,60,60,120.0,126.0,1
z,162,2967,,60,60,120.0,126.0,1
z,162,2968,,60,60,120.0,126.0,1
z,162,2969,,60,60,120.0,126.0,1
z,162,2970,,60,60,120.0,126.0,1
z,162,2971,,60,60,120.0,126.0,1
z,162,2972,,60,60,120.0,126.0,1
z,162,2973,,60,60,120.0,126.0,1
z,162,2974,,60,60,120.0,126.0,1
z,162,2975,,60,60,120.0,126.0,1
z,162,2976,,60,60,120.0,126.0,1
z,162,2977,,60,60,120.0,126.0,1
z,162,2978,,60,60,120.0,126.0,1
z,162,2979,,60,60,120.0,126.0,1
z,162,2980,,60,60,120.0,126.0,1
z,162,2981,,60,60,120.0,126.0,1
z,162,2982,,60,60,120.0,126.0,1
z,162,2983,,60,60,120.0,126.0,1
z,162,2984,,60,60,120.0,126.0,1
z,162,2985,,60,60,120.0,126.0,1
z,162,2986,,60,60,120.0,126.0,1
z,162,2987,,60,60,120.0,126.0,1
z,162,2988,,60,60,120.0,126.0,1
z,162,2989,,60,60,120.0,126.0,1
z,162,2990,,60,60,120.0,126.0,1
z,162,2991,,60,60,120.0,126.0,1
z,162,2992,,60,60,120.0,126.0,1
z,162,2993,,60,60,120.0,126.0,1
z,162,2994,,60,60,120.0,126.0,1
z,162,2995,,60,60,120.0,126.0,1
z,162,2996,,60,60,120.0,126.0,1
z,162,2997,,60,60,120.0,126.0,1
z,162,2998,,60,60,120.0,126.0,1
z,162,2999,,60,60,120.0,126.0,1
z,162,3000,,60,60,120.0,126.0,1
z,162,3001,,60,60,120.0,126.0,1
z,162,3002,,60,60,120.0,126.0,1
z,162,3003,,60,60,120.0,126.0,1
z,162,3004,,60,60,120.0,126.0,1
z,162,3005,,60,60,120.0,126.0,1
z,162,3006,,60,60,120.0,126.0,1
z,162,3007,,60,60,120.0,126.0,1
z,162,3008,,60,60,120.0,126.0,1
z,162,3009,,60,60,120.0,126.0,1
z,162,3010,,60,60,120.0,126.0,1
z,162,3011,,60,60,120.0,126.0,1
z,162,3012,,60,60,120.0,126.0,1
z,162,3013,,60,60,120.0,126.0,1
z,162,3014,,60,60,120.0,126.0,1
z,162,3015,,60,60,120.0,126.0,1
z,162,3016,,60,60,120.0,126.0,1
z,162,3017,,60,60,120.0,126.0,1
z,162,3018,,60,60,120.0,126.0,1
z,162,3019,,60,60,120.0,126.0,1
z,162,3020,,60,60,120.0,126.0,1
z,162,3021,,60,60,120.0,126.0,1
z,162,3022,,60,60,120.0,126.0,1
z,162,3023,,60,60,120.0,126.0,1
z,162,3024,,60,60,120.0,126.0,1
z,162,3025,,60,60,120.0,126.0,1
z,162,3026,,60,60,120.0,126.0,1
z,162,3027,,60,60,120.0,126.0,1
z,162,3028,,60,60,120.0,126.0,1
z,162,3029,,60,60,120.0,126.0,1
z,162,3030,,60,60,120.0,126.0,1
z,162,3031,,60,60,120.0,126.0,1
z,162,3032,,60,60,120.0,126.0,1
z,162,3033,,60,60,120.0,126.0,1
z,162,3034,,60,60,120.0,126.0,1
z,162,3035,,60,60,120.0,126.0,1
z,162,3036,,60,60,120.0,126.0,1
z,162,3037,,60,60,120.0,126.0,1
z,162,3038,,60,60,120.0,126.0,1
z,162,3039,,60,60,120.0,126.0,1
z,162,3040,,60,60,120.0,126.0,1
z,162,3041,,60,60,120.0,126.0,1
z,162,3042,,60,60,120.0,126.0,1
z,162,3043,,60,60,120.0,126.0,1
z,162,3044,,60,60,120.0,126.0,1
z,162,3045,,60,60,120.0,126.0,1
z,162,3046,,60,60,120.0,126.0,1
z,162,3047,,60,60,120.0,126.0,1
z,162,3048,,60,60,120.0,126.0,1
z,162,3049,,60,60,120.0,126.0,1
z,162,3050,,60,60,120.0,126.0,1
z,162,3051,,60,60,120.0,126.0,1
z,162,3052,,60,60,120.0,126.0,1
z,162,3053,,60,60,120.0,126.0,1
z,162,3054,,60,60,120.0,126.0,1
z,162,3055,,60,60,120.0,126.0,1
z,162,3056,,60,60,120.0,126.0,1
z,162,3057,,61,61,120.0,126.0,1
z,162,3059,,61,61,120.0,126.0,1
z,162,3060,,61,61,120.0,126.0,1
z,162,3061,,61,61,120.0,126.0,1
z,162,3062,,61,61,120.0,126.0,1
z,162,3063,,61,61,120.0,126.0,1
z,162,3064,,61,61,120.0,126.0,1
z,162,3065,,61,61,120.0,126.0,1
z,162,3066,,61,61,120.0,126.0,1
z,162,3067,,61,61,120.0,126.0,1
z,162,3068,,61,61,120.0,126.0,1
z,162,3069,,61,61,120.0,126.0,1
z,162,3070,,61,61,120.0,126.0,1
z,162,3071,,61,61,120.0,126.0,1
z,162,3072,,61,61,120.0,126.0,1
z,162,3073,,61,61,120.0,126.0,1
z,162,3074,,61,61,120.0,126.0,1
z,162,3075,,61,61,120.0,126.0,1
z,162,3076,,61,61,120.0,126.0,1
z,162,3077,,61,61,120.0,126.0,1
z,162,3078,,61,61,120.0,126.0,1
z,162,3079,,61,61,120.0,126.0,1
z,162,3080,,61,61,120.0,126.0,1
z,162,3081,,62,62,120.0,126.0,1
z,162,3082,,62,62,120.0,126.0,1
z,162,3083,,62,62,120.0,126.0,1
z,162,3084,,62,62,120.0,126.0,1
z,162,3085,,62,62,120.0,126.0,1
z,162,3086,,62,62,120.0,126.0,1
z,162,3087,,62,62,120.0,126.0,1
z,162,3088,,62,62,120.0,126.0,1
z,162,3089,,62,62,120.0,126.0,1
z,162,3090,,62,62,120.0,126.0,1
z,162,3091,,62,62,120.0,126.0,1
z,162,3092,,62,62,120.0,126.0,1
z,162,3093,,62,62,120.0,126.0,1
z,162,3094,,62,62,120.0,126.0,1
z,162,3095,,62,62,120.0,126.0,1
z,162,3096,,62,62,120.0,126.0,1
z,162,3097,,62,62,120.0,126.0,1
z,162,3098,,62,62,120.0,126.0,1
z,162,3099,,62,62,120.0,126.0,1
z,162,3100,,62,62,120.0,126.0,1
z,162,3101,,62,62,120.0,126.0,1
z,162,3102,,62,62,120.0,126.0,1
z,162,3103,,62,62,120.0,126.0,1
z,162,3104,,62,62,120.0,126.0,1
z,162,3105,,62,62,120.0,126.0,1
z,162,3106,,62,62,120.0,126.0,1
z,162,3107,,62,62,120.0,126.0,1
z,162,3108,,62,62,120.0,126.0,1
z,162,3109,,62,62,120.0,126.0,1
z,162,3110,,62,62,120.0,126.0,1
z,162,3111,,62,62,120.0,126.0,1
z,162,3112,,62,62,120.0,126.0,1
z,162,3113,,62,62,120.0,126.0,1
z,162,3114,,62,62,120.0,126.0,1
z,162,3115,,62,62,120.0,126.0,1
z,162,3116,,62,62,120.0,126.0,1
z,162,3117,,62,62,120.0,126.0,1
z,162,3118,,62,62,120.0,126.0,1
z,162,3119,,62,62,120.0,126.0,1
z,162,3120,,62,62,120.0,126.0,1
z,162,3121,,62,62,120.0,126.0,1
z,162,3122,,62,62,120.0,126.0,1
z,162,3123,,62,62,120.0,126.0,1
z,162,3124,,62,62,120.0,126.0,1
z,162,3125,,62,62,120.0,126.0,1
z,162,3126,,62,62,120.0,126.0,1
z,162,3127,,62,62,120.0,126.0,1
z,162,3128,,62,62,120.0,126.0,1
z,162,3129,,62,62,120.0,126.0,1
z,162,3130,,62,62,120.0,126.0,1
z,162,3131,,62,62,120.0,126.0,1
z,162,3132,,62,62,120.0,126.0,1
z,162,3133,,62,62,120.0,126.0,1
z,162,3134,,62,62,120.0,126.0,1
z,162,3135,,62,62,120.0,126.0,1
z,162,3136,,62,62,120.0,126.0,1
z,162,3137,,63,63,120.0,126.0,1
z,162,3138,,63,63,120.0,126.0,1
z,162,3139,,63,63,120.0,126.0,1
z,162,3140,,63,63,120.0,126.0,1
z,162,3141,,63,63,120.0,126.0,1
z,162,3142,,63,63,120.0,126.0,1
z,162,3143,,63,63,120.0,126.0,1
z,162,3144,,63,63,120.0,126.0,1
z,162,3145,,63,63,120.0,126.0,1
z,162,3146,,63,63,120.0,126.0,1
z,162,3147,,63,63,120.0,126.0,1
z,162,3148,,63,63,120.0,126.0,1
z,162,3149,,63,63,120.0,126.0,1
z,162,3150,,63,63,120.0,126.0,1
z,162,3151,,63,63,120.0,126.0,1
z,162,3152,,63,63,120.0,126.0,1
z,162,3153,,63,63,120.0,126.0,1
z,162,3154,,63,63,120.0,126.0,1
z,162,3155,,63,63,120.0,126.0,1
z,162,3156,,63,63,120.0,126.0,1
z,162,3157,,63,63,120.0,126.0,1
z,162,3158,,63,63,120.0,126.0,1
