location1,location2,id,distance
47,31,47_31,557.659983
47,32,47_32,592.0306214
47,33,47_33,1458.835488
47,34,47_34,953.6470352
47,35,47_35,499.0646377
47,36,47_36,327.1519281
47,37,47_37,887.1884777
47,38,47_38,1200.493194
47,39,47_39,368.9787908
47,40,47_40,340.6157221
47,41,47_41,1394.608406
47,42,47_42,1480.684646
47,43,47_43,173.9376961
47,44,47_44,53.99585401
47,45,47_45,652.9103349
47,46,47_46,1424.539424
47,47,47_47,0
47,48,47_48,997.4867695
47,49,47_49,1132.786587
47,50,47_50,710.1704308
47,51,47_51,1370.151593
47,52,47_52,1596.203946
47,53,47_53,487.5795777
47,54,47_54,203.4191496
47,55,47_55,454.8324521
47,56,47_56,490.9702731
47,57,47_57,986.8953413
47,58,47_58,1752.81759
47,59,47_59,1205.129845
47,60,47_60,398.7083702
47,61,47_61,464.1180088
47,62,47_62,683.8914201
47,63,47_63,1519.975309
47,64,47_64,597.5653169
47,65,47_65,1657.051418
48,1,48_1,1688.472168
48,2,48_2,1600.298018
48,3,48_3,1564.392768
48,4,48_4,1545.578342
48,5,48_5,1532.227888
48,6,48_6,1456.765196
48,7,48_7,1537.483729
48,8,48_8,1419.37316
48,9,48_9,1482.334185
48,10,48_10,1319.259505
48,11,48_11,1215.886242
48,12,48_12,1408.890645
48,13,48_13,1160.045626
48,14,48_14,1235.113279
48,15,48_15,1378.657262
48,16,48_16,1071.318433
48,17,48_17,1034.156236
48,18,48_18,1334.923754
48,19,48_19,995.6008564
48,20,48_20,1262.452733
48,21,48_21,1128.258997
48,22,48_22,1297.178179
48,23,48_23,905.9844678
48,24,48_24,1161.345866
48,25,48_25,806.7877103
48,26,48_26,1238.658408
48,27,48_27,1019.500937
48,28,48_28,854.5531956
48,29,48_29,1277.718296
48,30,48_30,630.6561807
48,31,48_31,1093.621853
48,32,48_32,1291.369023
48,33,48_33,895.3617408
48,34,48_34,900.1900856
48,35,48_35,1283.975229
48,36,48_36,917.3628787
48,37,48_37,801.8406269
48,38,48_38,721.38331
48,39,48_39,1191.397086
48,40,48_40,1256.571574
48,41,48_41,562.7810394
48,42,48_42,619.7816234
48,43,48_43,1171.424466
48,44,48_44,1042.670256
48,45,48_45,508.1314143
48,46,48_46,427.0554745
48,47,48_47,997.4867695
48,48,48_48,0
48,49,48_49,135.3026374
48,50,48_50,287.3163387
48,51,48_51,372.6648239
48,52,48_52,598.7171763
48,53,48_53,575.401443
48,54,48_54,794.0676199
48,55,48_55,542.6543174
48,56,48_56,578.7921384
48,57,48_57,166.5658328
48,58,48_58,755.3308203
48,59,48_59,245.2285457
48,60,48_60,717.7377372
48,61,48_61,744.8515849
48,62,48_62,595.9554633
48,63,48_63,560.0740093
48,64,48_64,896.5410512
48,65,48_65,697.1501186
49,1,49_1,1823.774805
49,2,49_2,1735.600655
49,3,49_3,1699.695405
49,4,49_4,1680.880979
49,5,49_5,1667.530525
49,6,49_6,1592.067834
49,7,49_7,1658.354235
49,8,49_8,1537.525941
49,9,49_9,1617.636823
49,10,49_10,1454.562143
49,11,49_11,1351.188879
49,12,49_12,1544.193282
49,13,49_13,1295.348264
49,14,49_14,1301.947887
49,15,49_15,1513.9599
49,16,49_16,1206.621071
49,17,49_17,1169.458873
49,18,49_18,1470.226391
49,19,49_19,1130.903494
49,20,49_20,1233.182572
49,21,49_21,1263.561634
49,22,49_22,1432.480817
49,23,49_23,1041.287105
49,24,49_24,1026.043229
49,25,49_25,942.0903477
49,26,49_26,1373.961046
49,27,49_27,1154.803575
49,28,49_28,989.855833
49,29,49_29,1413.020933
49,30,49_30,765.9588181
49,31,49_31,1228.924491
49,32,49_32,1426.67166
49,33,49_33,760.0591034
49,34,49_34,832.9268309
49,35,49_35,1419.277866
49,36,49_36,1052.662696
49,37,49_37,937.1404446
49,38,49_38,586.0806726
49,39,49_39,1326.696904
49,40,49_40,1391.871392
49,41,49_41,427.478402
49,42,49_42,484.478986
49,43,49_43,1306.724283
49,44,49_44,1177.970074
49,45,49_45,643.431232
49,46,49_46,291.7528371
49,47,49_47,1132.786587
49,48,49_48,135.3026374
49,49,49_49,0
49,50,49_50,422.6161564
49,51,49_51,237.3921425
49,52,49_52,463.4444949
49,53,49_53,710.7012607
49,54,49_54,929.3674376
49,55,49_55,677.9541351
49,56,49_56,714.0919561
49,57,49_57,301.8684702
49,58,49_58,620.0581389
49,59,49_59,188.4171927
49,60,49_60,853.0375549
49,61,49_61,880.1514026
49,62,49_62,731.255281
49,63,49_63,503.2626563
49,64,49_64,1031.840869
49,65,49_65,640.3387656
50,1,50_1,1775.271056
50,2,50_2,1687.096906
50,3,50_3,1651.191656
50,4,50_4,1632.206084
50,5,50_5,1618.85563
50,6,50_6,1543.564085
50,7,50_7,1624.427184
50,8,50_8,1506.316615
50,9,50_9,1568.961928
50,10,50_10,1405.887248
50,11,50_11,1302.68513
50,12,50_12,1495.8341
50,13,50_13,1246.989081
50,14,50_14,1322.056734
50,15,50_15,1418.743752
50,16,50_16,1158.261888
50,17,50_17,1120.783979
50,18,50_18,1352.736057
50,19,50_19,1082.544311
50,20,50_20,1349.396187
50,21,50_21,1215.202451
50,22,50_22,1216.654532
50,23,50_23,992.9279227
50,24,50_24,1448.659385
50,25,50_25,893.4154529
50,26,50_26,1128.519842
50,27,50_27,992.4427101
50,28,50_28,922.2005902
50,29,50_29,1115.288876
50,30,50_30,717.5996356
50,31,50_31,860.5545949
50,32,50_32,1066.044055
50,33,50_33,1182.67526
50,34,50_34,814.7272788
50,35,50_35,1034.166594
50,36,50_36,630.04654
50,37,50_37,514.5242882
50,38,50_38,1008.696829
50,39,50_39,904.0807471
50,40,50_40,969.2552353
50,41,50_41,850.0945584
50,42,50_42,907.0951424
50,43,50_43,884.1081269
50,44,50_44,755.3539173
50,45,50_45,220.8150756
50,46,50_46,714.3689935
50,47,50_47,710.1704308
50,48,50_48,287.3163387
50,49,50_49,422.6161564
50,50,50_50,0
50,51,50_51,659.9811626
50,52,50_52,886.033515
50,53,50_53,288.0851043
50,54,50_54,506.7512812
50,55,50_55,255.3379787
50,56,50_56,291.4757997
50,57,50_57,276.7249105
50,58,50_58,1042.647159
50,59,50_59,494.9594146
50,60,50_60,430.4213985
50,61,50_61,457.5352462
50,62,50_62,308.6391246
50,63,50_63,809.8048782
50,64,50_64,609.2247125
50,65,50_65,946.8809875
51,1,51_1,1689.079359
51,2,51_2,1608.954501
51,3,51_3,1623.960291
51,4,51_4,1536.133623
51,5,51_5,1664.833609
51,6,51_6,1620.433174
51,7,51_7,1477.323988
51,8,51_8,1356.495694
51,9,51_9,1640.37487
51,10,51_10,1477.30019
51,11,51_11,1404.248689
51,12,51_12,1702.887645
51,13,51_13,1184.549527
51,14,51_14,1120.917639
51,15,51_15,1672.654263
51,16,51_16,1327.87266
51,17,51_17,1328.153237
51,18,51_18,1628.920754
51,19,51_19,1289.597857
51,20,51_20,1052.152324
51,21,51_21,1422.255997
51,22,51_22,1591.17518
51,23,51_23,1199.981469
51,24,51_24,845.0129815
51,25,51_25,1100.784711
51,26,51_26,1532.655409
51,27,51_27,1313.497938
51,28,51_28,1148.550196
51,29,51_29,1571.715297
51,30,51_30,924.6531814
51,31,51_31,1387.618854
51,32,51_32,1585.366024
51,33,51_33,579.0288561
51,34,51_34,655.1192765
51,35,51_35,1577.97223
51,36,51_36,1281.614384
51,37,51_37,955.3222671
51,38,51_38,408.2731182
51,39,51_39,1555.648591
51,40,51_40,1620.823079
51,41,51_41,249.6708476
51,42,51_42,303.4487387
51,43,51_43,1544.08929
51,44,51_44,1415.33508
51,45,51_45,880.7962382
51,46,51_46,113.9452827
51,47,51_47,1370.151593
51,48,51_48,372.6648239
51,49,51_49,237.3921425
51,50,51_50,659.9811626
51,51,51_51,0
51,52,51_52,226.0523524
51,53,51_53,948.0662669
51,54,51_54,1166.732444
51,55,51_55,915.3191413
51,56,51_56,951.4569623
51,57,51_57,539.2306567
51,58,51_58,382.6659964
51,59,51_59,425.8093352
51,60,51_60,1090.402561
51,61,51_61,1117.516409
51,62,51_62,968.6202872
51,63,51_63,371.0323075
51,64,51_64,1269.205875
51,65,51_65,508.1084168
52,1,52_1,1625.278809
52,2,52_2,1545.153951
52,3,52_3,1560.159741
52,4,52_4,1472.333073
52,5,52_5,1601.033059
52,6,52_6,1556.632624
52,7,52_7,1413.523438
52,8,52_8,1292.695144
52,9,52_9,1576.57432
52,10,52_10,1413.49964
52,11,52_11,1340.448139
52,12,52_12,1663.454357
52,13,52_13,1120.748978
52,14,52_14,1057.117089
52,15,52_15,1734.641009
52,16,52_16,1264.07211
52,17,52_17,1275.822258
52,18,52_18,1690.9075
52,19,52_19,1255.203651
52,20,52_20,988.3517744
52,21,52_21,1484.242743
52,22,52_22,1653.161926
52,23,52_23,1261.968214
52,24,52_24,781.2124316
52,25,52_25,1162.771457
52,26,52_26,1594.642155
52,27,52_27,1375.484684
52,28,52_28,1210.536942
52,29,52_29,1633.702043
52,30,52_30,986.6399273
52,31,52_31,1449.6056
52,32,52_32,1647.352769
52,33,52_33,515.2283062
52,34,52_34,717.1060224
52,35,52_35,1639.958975
52,36,52_36,1343.601129
52,37,52_37,1017.309013
52,38,52_38,470.2598641
52,39,52_39,1617.635337
52,40,52_40,1682.809825
52,41,52_41,276.1446515
52,42,52_42,239.6481888
52,43,52_43,1755.595149
52,44,52_44,1620.534596
52,45,52_45,1106.848591
52,46,52_46,200.0519363
52,47,52_47,1596.203946
52,48,52_48,598.7171763
52,49,52_49,463.4444949
52,50,52_50,886.033515
52,51,52_51,226.0523524
52,52,52_52,0
52,53,52_53,1174.118619
52,54,52_54,1392.784796
52,55,52_55,1141.371494
52,56,52_56,1177.509315
52,57,52_57,765.2830091
52,58,52_58,156.613644
52,59,52_59,589.2614526
52,60,52_60,1316.454914
52,61,52_61,1343.568761
52,62,52_62,1194.67264
52,63,52_63,450.6274634
52,64,52_64,1495.258228
52,65,52_65,452.2093507
53,1,53_1,1733.595171
53,2,53_2,1645.421021
53,3,53_3,1609.515771
53,4,53_4,1590.530199
53,5,53_5,1577.179745
53,6,53_6,1501.8882
53,7,53_7,1582.751299
53,8,53_8,1464.64073
53,9,53_9,1527.286043
53,10,53_10,1364.211363
53,11,53_11,1261.009245
53,12,53_12,1454.158215
53,13,53_13,1205.313196
53,14,53_14,1280.380849
53,15,53_15,1377.067867
53,16,53_16,1116.586003
53,17,53_17,1079.108093
53,18,53_18,1311.060172
53,19,53_19,1040.868426
53,20,53_20,1307.720302
53,21,53_21,1173.526566
53,22,53_22,1174.978647
53,23,53_23,951.2520376
53,24,53_24,1532.487963
53,25,53_25,851.7395678
53,26,53_26,1086.843957
53,27,53_27,950.766825
53,28,53_28,880.5247051
53,29,53_29,1073.612991
53,30,53_30,675.9237505
53,31,53_31,818.8787098
53,32,53_32,1024.36817
53,33,53_33,1278.239846
53,34,53_34,773.0513937
53,35,53_35,986.6442154
53,36,53_36,588.3706549
53,37,53_37,472.8484031
53,38,53_38,1019.897552
53,39,53_39,856.5583685
53,40,53_40,828.1952998
53,41,53_41,1138.179663
53,42,53_42,1195.180247
53,43,53_43,661.5172738
53,44,53_44,532.7630642
53,45,53_45,179.1391905
53,46,53_46,1002.454098
53,47,53_47,487.5795777
53,48,53_48,575.401443
53,49,53_49,710.7012607
53,50,53_50,288.0851043
53,51,53_51,948.0662669
53,52,53_52,1174.118619
53,53,53_53,0
53,54,53_54,284.1604281
53,55,53_55,32.74712563
53,56,53_56,36.65038061
53,57,53_57,564.8100148
53,58,53_58,1330.732263
53,59,53_59,783.0445189
53,60,53_60,178.5093026
53,61,53_61,215.1435699
53,62,53_62,261.6335316
53,63,53_63,1097.889983
53,64,53_64,377.5930805
53,65,53_65,1234.966092
54,1,54_1,1798.617414
54,2,54_2,1710.443264
54,3,54_3,1674.538014
54,4,54_4,1655.827641
54,5,54_5,1642.477187
54,6,54_6,1566.910443
54,7,54_7,1728.381042
54,8,54_8,1610.270473
54,9,54_9,1511.20944
54,10,54_10,1429.508805
54,11,54_11,1326.031488
54,12,54_12,1380.647346
54,13,54_13,1350.94294
54,14,54_14,1408.595045
54,15,54_15,1306.999796
54,16,54_16,1183.260086
54,17,54_17,1144.05417
54,18,54_18,1225.292027
54,19,54_19,1131.169514
54,20,54_20,1398.02139
54,21,54_21,1120.631816
54,22,54_22,1089.32681
54,23,54_23,944.9524313
54,24,54_24,1622.789051
54,25,54_25,1058.628835
54,26,54_26,981.5634556
54,27,54_27,887.9322729
54,28,54_28,817.690153
54,29,54_29,917.9346899
54,30,54_30,882.497305
54,31,54_31,756.0441577
54,32,54_32,795.449771
54,33,54_33,1548.591841
54,34,54_34,1043.403389
54,35,54_35,702.4837873
54,36,54_36,525.5361028
54,37,54_37,743.2003979
54,38,54_38,1290.249547
54,39,54_39,572.3979404
54,40,54_40,544.0348717
54,41,54_41,1356.84584
54,42,54_42,1413.846424
54,43,54_43,377.3568457
54,44,54_44,248.6026361
54,45,54_45,449.4911853
54,46,54_46,1221.120275
54,47,54_47,203.4191496
54,48,54_48,794.0676199
54,49,54_49,929.3674376
54,50,54_50,506.7512812
54,51,54_51,1166.732444
54,52,54_52,1392.784796
54,53,54_53,284.1604281
54,54,54_54,0
54,55,54_55,251.4133025
54,56,54_56,287.5511235
54,57,54_57,783.4761917
54,58,54_58,1549.39844
54,59,54_59,1001.710696
54,60,54_60,195.4859589
54,61,54_61,260.6988592
54,62,54_62,480.4722705
54,63,54_63,1316.556159
54,64,54_64,394.1461673
54,65,54_65,1453.632269
55,1,55_1,1752.533864
55,2,55_2,1664.359714
55,3,55_3,1628.454464
55,4,55_4,1609.468891
55,5,55_5,1596.118437
55,6,55_6,1520.826892
55,7,55_7,1601.689991
55,8,55_8,1483.579422
55,9,55_9,1546.224735
55,10,55_10,1383.150055
55,11,55_11,1279.947937
55,12,55_12,1473.096907
55,13,55_13,1224.251888
55,14,55_14,1299.319541
55,15,55_15,1396.006559
55,16,55_16,1135.524695
55,17,55_17,1098.046786
55,18,55_18,1329.998864
55,19,55_19,1059.807119
55,20,55_20,1326.658995
55,21,55_21,1192.465259
55,22,55_22,1193.91734
55,23,55_23,970.1907299
55,24,55_24,1551.426656
55,25,55_25,870.6782601
55,26,55_26,1105.782649
55,27,55_27,969.7055173
55,28,55_28,899.4633974
55,29,55_29,1092.551683
55,30,55_30,694.8624428
55,31,55_31,837.8174021
55,32,55_32,1043.306862
55,33,55_33,1297.178539
55,34,55_34,791.990086
55,35,55_35,953.8970898
55,36,55_36,607.3093472
55,37,55_37,491.7870954
55,38,55_38,1038.836244
55,39,55_39,823.8112429
55,40,55_40,795.4481742
55,41,55_41,1105.432537
55,42,55_42,1162.433121
55,43,55_43,628.7701482
55,44,55_44,500.0159386
55,45,55_45,198.0778828
55,46,55_46,969.7069722
55,47,55_47,454.8324521
55,48,55_48,542.6543174
55,49,55_49,677.9541351
55,50,55_50,255.3379787
55,51,55_51,915.3191413
55,52,55_52,1141.371494
55,53,55_53,32.74712563
55,54,55_54,251.4133025
55,55,55_55,0
55,56,55_56,36.13782098
55,57,55_57,532.0628892
55,58,55_58,1297.985138
55,59,55_59,750.2973933
55,60,55_60,175.0834198
55,61,55_61,202.1972675
55,62,55_62,229.058968
55,63,55_63,1065.142857
55,64,55_64,361.2456904
55,65,55_65,1202.218966
56,1,56_1,1770.184463
56,2,56_2,1682.010313
56,3,56_3,1646.105063
56,4,56_4,1627.119491
56,5,56_5,1613.769037
56,6,56_6,1538.477491
56,7,56_7,1619.34059
56,8,56_8,1501.230021
56,9,56_9,1563.875334
56,10,56_10,1400.800654
56,11,56_11,1297.598536
56,12,56_12,1490.747506
56,13,56_13,1241.902488
56,14,56_14,1316.97014
56,15,56_15,1413.657158
56,16,56_16,1153.175294
56,17,56_17,1115.697385
56,18,56_18,1347.649463
56,19,56_19,1077.457718
56,20,56_20,1344.309594
56,21,56_21,1210.115858
56,22,56_22,1211.567939
56,23,56_23,987.841329
56,24,56_24,1569.077255
56,25,56_25,888.3288592
56,26,56_26,1123.433248
56,27,56_27,987.3561164
56,28,56_28,917.1139965
56,29,56_29,1110.202283
56,30,56_30,712.5130419
56,31,56_31,855.4680012
56,32,56_32,1060.957461
56,33,56_33,1314.829138
56,34,56_34,809.6406851
56,35,56_35,990.0349108
56,36,56_36,624.9599463
56,37,56_37,509.4376945
56,38,56_38,1056.486843
56,39,56_39,859.9490639
56,40,56_40,831.5859952
56,41,56_41,1141.570358
56,42,56_42,1198.570942
56,43,56_43,664.9079692
56,44,56_44,536.1537596
56,45,56_45,215.7284819
56,46,56_46,1005.844793
56,47,56_47,490.9702731
56,48,56_48,578.7921384
56,49,56_49,714.0919561
56,50,56_50,291.4757997
56,51,56_51,951.4569623
56,52,56_52,1177.509315
56,53,56_53,36.65038061
56,54,56_54,287.5511235
56,55,56_55,36.13782098
56,56,56_56,0
56,57,56_57,568.2007102
56,58,56_58,1334.122959
56,59,56_59,786.4352143
56,60,56_60,143.6943556
56,61,56_61,178.4934029
56,62,56_62,243.5951476
56,63,56_63,1101.280678
56,64,56_64,341.0726646
56,65,56_65,1238.356787
57,1,57_1,1855.038001
57,2,57_2,1766.863851
57,3,57_3,1730.958601
57,4,57_4,1712.144174
57,5,57_5,1698.79372
57,6,57_6,1623.331029
57,7,57_7,1704.049562
57,8,57_8,1585.938993
57,9,57_9,1648.900018
57,10,57_10,1485.825338
57,11,57_11,1382.452074
57,12,57_12,1575.456478
57,13,57_13,1326.611459
57,14,57_14,1401.679112
57,15,57_15,1545.223095
57,16,57_16,1237.884266
57,17,57_17,1200.722069
57,18,57_18,1501.489586
57,19,57_19,1162.166689
57,20,57_20,1429.018565
57,21,57_21,1294.824829
57,22,57_22,1463.744012
57,23,57_23,1072.550301
57,24,57_24,1327.911699
57,25,57_25,973.3535431
57,26,57_26,1405.224241
57,27,57_27,1186.06677
57,28,57_28,1021.119028
57,29,57_29,1392.013787
57,30,57_30,797.2220135
57,31,57_31,1137.279505
57,32,57_32,1342.768966
57,33,57_33,1061.927574
57,34,57_34,1066.755918
57,35,57_35,1310.891504
57,36,57_36,906.7714505
57,37,57_37,791.2491987
57,38,57_38,887.9491428
57,39,57_39,1180.805658
57,40,57_40,1245.980146
57,41,57_41,729.3468722
57,42,57_42,786.3474562
57,43,57_43,1160.833037
57,44,57_44,1032.078828
57,45,57_45,497.5399861
57,46,57_46,593.6213073
57,47,57_47,986.8953413
57,48,57_48,166.5658328
57,49,57_49,301.8684702
57,50,57_50,276.7249105
57,51,57_51,539.2306567
57,52,57_52,765.2830091
57,53,57_53,564.8100148
57,54,57_54,783.4761917
57,55,57_55,532.0628892
57,56,57_56,568.2007102
57,57,57_57,0
57,58,57_58,827.1419217
57,59,57_59,218.2345041
57,60,57_60,707.146309
57,61,57_61,734.2601567
57,62,57_62,435.342764
57,63,57_63,533.0799677
57,64,57_64,735.9283519
57,65,57_65,670.156077
58,1,58_1,1781.892453
58,2,58_2,1701.767595
58,3,58_3,1716.773385
58,4,58_4,1628.946717
58,5,58_5,1757.646703
58,6,58_6,1713.246268
58,7,58_7,1570.137082
58,8,58_8,1449.308788
58,9,58_9,1733.187965
58,10,58_10,1570.113284
58,11,58_11,1497.061783
58,12,58_12,1820.068001
58,13,58_13,1277.362622
58,14,58_14,1213.730733
58,15,58_15,1823.252689
58,16,58_16,1420.685754
58,17,58_17,1432.435902
58,18,58_18,1779.51918
58,19,58_19,1411.817295
58,20,58_20,1144.965418
58,21,58_21,1572.854423
58,22,58_22,1741.773606
58,23,58_23,1350.579894
58,24,58_24,937.8260756
58,25,58_25,1251.383137
58,26,58_26,1683.253835
58,27,58_27,1464.096364
58,28,58_28,1299.148622
58,29,58_29,1722.313723
58,30,58_30,1075.251607
58,31,58_31,1538.21728
58,32,58_32,1735.964449
58,33,58_33,671.8419502
58,34,58_34,805.7177024
58,35,58_35,1728.570655
58,36,58_36,1432.212809
58,37,58_37,1105.920693
58,38,58_38,558.8715441
58,39,58_39,1706.247017
58,40,58_40,1771.421505
58,41,58_41,364.7563315
58,42,58_42,396.2618328
58,43,58_43,1844.206829
58,44,58_44,1709.146276
58,45,58_45,1263.462235
58,46,58_46,356.6655803
58,47,58_47,1752.81759
58,48,58_48,755.3308203
58,49,58_49,620.0581389
58,50,58_50,1042.647159
58,51,58_51,382.6659964
58,52,58_52,156.613644
58,53,58_53,1330.732263
58,54,58_54,1549.39844
58,55,58_55,1297.985138
58,56,58_56,1334.122959
58,57,58_57,827.1419217
58,58,58_58,0
58,59,58_59,608.9074176
58,60,58_60,1473.068558
58,61,58_61,1500.182405
58,62,58_62,1262.484686
58,63,58_63,294.061954
58,64,58_64,1563.070274
58,65,58_65,295.5957067
59,1,59_1,1933.700714
59,2,59_2,1845.526564
59,3,59_3,1809.621314
59,4,59_4,1790.806887
59,5,59_5,1777.456433
59,6,59_6,1701.993742
59,7,59_7,1755.810914
59,8,59_8,1634.98262
59,9,59_9,1727.562731
59,10,59_10,1564.488051
59,11,59_11,1461.114787
59,12,59_12,1654.11919
59,13,59_13,1405.274172
59,14,59_14,1399.404566
59,15,59_15,1623.885808
59,16,59_16,1316.546979
59,17,59_17,1279.384782
59,18,59_18,1580.152299
59,19,59_19,1240.829402
59,20,59_20,1330.639251
59,21,59_21,1373.487542
59,22,59_22,1542.406725
59,23,59_23,1151.213014
59,24,59_24,1123.499908
59,25,59_25,1052.016256
59,26,59_26,1483.886954
59,27,59_27,1264.729483
59,28,59_28,1099.781741
59,29,59_29,1522.946842
59,30,59_30,875.8847264
59,31,59_31,1338.850399
59,32,59_32,1536.597569
59,33,59_33,857.5157826
59,34,59_34,930.3835101
59,35,59_35,1529.126009
59,36,59_36,1125.005955
59,37,59_37,1009.483703
59,38,59_38,683.5373518
59,39,59_39,1399.040162
59,40,59_40,1464.21465
59,41,59_41,524.9350812
59,42,59_42,581.9356652
59,43,59_43,1379.067542
59,44,59_44,1250.313332
59,45,59_45,715.7744902
59,46,59_46,389.2095163
59,47,59_47,1205.129845
59,48,59_48,245.2285457
59,49,59_49,188.4171927
59,50,59_50,494.9594146
59,51,59_51,425.8093352
59,52,59_52,589.2614526
59,53,59_53,783.0445189
59,54,59_54,1001.710696
59,55,59_55,750.2973933
59,56,59_56,786.4352143
59,57,59_57,218.2345041
59,58,59_58,608.9074176
59,59,59_59,0
59,60,59_60,925.3808131
59,61,59_61,952.4946608
59,62,59_62,653.5772681
59,63,59_63,314.8454636
59,64,59_64,954.162856
59,65,59_65,451.9215729
60,1,60_1,1912.104474
60,2,60_2,1823.930324
60,3,60_3,1788.025074
60,4,60_4,1769.039502
60,5,60_5,1755.689048
60,6,60_6,1680.397502
60,7,60_7,1761.260601
60,8,60_8,1643.150033
60,9,60_9,1704.628347
60,10,60_10,1542.720665
60,11,60_11,1439.518547
60,12,60_12,1575.936567
60,13,60_13,1383.822499
60,14,60_14,1458.890152
60,15,60_15,1502.289016
60,16,60_16,1295.095306
60,17,60_17,1257.617396
60,18,60_18,1420.581247
60,19,60_19,1219.377729
60,20,60_20,1486.229605
60,21,60_21,1314.050723
60,22,60_22,1284.61603
60,23,60_23,1129.76134
60,24,60_24,1710.997266
60,25,60_25,1030.24887
60,26,60_26,1176.852676
60,27,60_27,1081.35118
60,28,60_28,1011.10906
60,29,60_29,1113.223911
60,30,60_30,854.4330531
60,31,60_31,949.4630648
60,32,60_32,990.7389916
60,33,60_33,1456.749149
60,34,60_34,951.5606963
60,35,60_35,897.7730079
60,36,60_36,718.9550099
60,37,60_37,651.3577057
60,38,60_38,1198.406855
60,39,60_39,767.687161
60,40,60_40,739.3240923
60,41,60_41,1280.515957
60,42,60_42,1337.516541
60,43,60_43,572.6460663
60,44,60_44,442.0215432
60,45,60_45,357.6484931
60,46,60_46,1144.790392
60,47,60_47,398.7083702
60,48,60_48,717.7377372
60,49,60_49,853.0375549
60,50,60_50,430.4213985
60,51,60_51,1090.402561
60,52,60_52,1316.454914
60,53,60_53,178.5093026
60,54,60_54,195.4859589
60,55,60_55,175.0834198
60,56,60_56,143.6943556
60,57,60_57,707.146309
60,58,60_58,1473.068558
60,59,60_59,925.3808131
60,60,60_60,0
60,61,60_61,65.96489919
60,62,60_62,387.2895032
60,63,60_63,1240.226277
60,64,60_64,220.1473055
60,65,60_65,1377.302386
61,1,61_1,1948.677866
61,2,61_2,1860.503716
61,3,61_3,1824.598466
61,4,61_4,1805.612893
61,5,61_5,1792.262439
61,6,61_6,1716.970894
61,7,61_7,1797.833993
61,8,61_8,1679.723424
61,9,61_9,1742.368737
61,10,61_10,1579.294057
61,11,61_11,1476.091939
61,12,61_12,1641.346205
61,13,61_13,1420.39589
61,14,61_14,1495.463543
61,15,61_15,1567.698655
61,16,61_16,1331.668697
61,17,61_17,1294.190788
61,18,61_18,1485.990886
61,19,61_19,1255.951121
61,20,61_20,1522.802997
61,21,61_21,1380.015622
61,22,61_22,1350.025669
61,23,61_23,1166.334732
61,24,61_24,1747.570658
61,25,61_25,1066.822262
61,26,61_26,1242.262315
61,27,61_27,1147.316079
61,28,61_28,1077.073959
61,29,61_29,1178.633549
61,30,61_30,891.0064448
61,31,61_31,1015.427964
61,32,61_32,1056.14863
61,33,61_33,1493.322541
61,34,61_34,988.134088
61,35,61_35,963.1826465
61,36,61_36,784.9199091
61,37,61_37,687.9310974
61,38,61_38,1234.980246
61,39,61_39,833.0967996
61,40,61_40,804.7337309
61,41,61_41,1307.629805
61,42,61_42,1364.630389
61,43,61_43,638.0557049
61,44,61_44,507.9864424
61,45,61_45,394.2218848
61,46,61_46,1171.90424
61,47,61_47,464.1180088
61,48,61_48,744.8515849
61,49,61_49,880.1514026
61,50,61_50,457.5352462
61,51,61_51,1117.516409
61,52,61_52,1343.568761
61,53,61_53,215.1435699
61,54,61_54,260.6988592
61,55,61_55,202.1972675
61,56,61_56,178.4934029
61,57,61_57,734.2601567
61,58,61_58,1500.182405
61,59,61_59,952.4946608
61,60,61_60,65.96489919
61,61,61_61,0
61,62,61_62,422.0885505
61,63,61_63,1267.340124
61,64,61_64,164.167703
61,65,61_65,1404.416234
62,1,62_1,1950.073361
62,2,62_2,1861.899211
62,3,62_3,1825.993961
62,4,62_4,1807.008389
62,5,62_5,1793.657935
62,6,62_6,1718.36639
62,7,62_7,1799.229489
62,8,62_8,1681.11892
62,9,62_9,1743.764233
62,10,62_10,1580.689553
62,11,62_11,1477.487435
62,12,62_12,1670.636405
62,13,62_13,1421.791386
62,14,62_14,1496.859039
62,15,62_15,1593.546057
62,16,62_16,1333.064193
62,17,62_17,1295.586283
62,18,62_18,1527.538362
62,19,62_19,1257.346616
62,20,62_20,1524.198492
62,21,62_21,1390.004756
62,22,62_22,1391.456837
62,23,62_23,1167.730228
62,24,62_24,1748.966153
62,25,62_25,1068.217758
62,26,62_26,1303.322147
62,27,62_27,1167.245015
62,28,62_28,1097.002895
62,29,62_29,1290.091181
62,30,62_30,892.4019405
62,31,62_31,1035.3569
62,32,62_32,1240.84636
62,33,62_33,1491.314384
62,34,62_34,989.5295837
62,35,62_35,1182.956058
62,36,62_36,804.8488449
62,37,62_37,689.3265931
62,38,62_38,1236.375742
62,39,62_39,1052.870211
62,40,62_40,1024.507142
62,41,62_41,1158.733683
62,42,62_42,1215.734267
62,43,62_43,857.8291162
62,44,62_44,729.0749066
62,45,62_45,395.6173805
62,46,62_46,1023.008118
62,47,62_47,683.8914201
62,48,62_48,595.9554633
62,49,62_49,731.255281
62,50,62_50,308.6391246
62,51,62_51,968.6202872
62,52,62_52,1194.67264
62,53,62_53,261.6335316
62,54,62_54,480.4722705
62,55,62_55,229.058968
62,56,62_56,243.5951476
62,57,62_57,435.342764
62,58,62_58,1262.484686
62,59,62_59,653.5772681
62,60,62_60,387.2895032
